;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
HE_13_1_L;"1";1;2992895;2992895;7661811.2;7661811.2;-1.53377152453222;"1";0;1248.12117840665;1908.48484437345;0.24782444523718;4029.31815042407;1987.59641625043;1384.78106196265;1908.54735219167;0.204122159748131;5081.5684550501;3435.4136676572;1316.45112018465;1908.51609828256;-1.57033892984538;-218.6558136896;-0.100012509150838;218.655836562309;0.0437022854890483;160.311199997523;"1";0;0;0;0;0;0;[0.540573614886452, 0.497243849072066, 0.482919582555285, 0.484104966477725, 0.503929287478651, 0.489071666023935, 0.498573880421531, 0.495588539991486, 0.456707040940472];[24.8, 24, 24.8, 23.2, 24, 23.2, 24, 23.2, 24];[59.2, 56, 59.2, 54.4, 54.4, 57.6, 57.6, 57.6, 57.6];2.34880000061821;"1";0;0;0;0;0;0;0;0;0;2.64830000014626;"1";1;32638;32638;83553.28;83553.28;-5.15608835552815;5.6;2905.01589558184;-2123.81925363074;-295.422101568312;11.3264999999956;"FM";"1";0;0;0;0;0;102.670300002501;"FM";"1";0;0;0;0;0;0;0;31.5265999997791
HE_14_1_L;"1";1;2994592;2994592;7666155.52;7666155.52;-1.51654976402891;"1";0;1263.09334524569;1897.87086366477;0.26292415916453;4029.42741286921;1987.49001665502;1398.57268659126;1898.17201586012;0.183900356757173;5085.87977445788;3435.7219459853;1330.83301591847;1898.02143976245;-1.5685734661259;-216.766946152919;-0.481843512556952;216.767481688635;0.0790238024073569;120.30489999961;"1";0;0;0;0;0;0;[0.516105602271719, 0.534590604348253, 0.504326147797022, 0.485941361101578, 0.486265386652362, 0.514492622020653, 0.480341665457527, 0.496686863861643, 0.495699203917985];[24.8, 26.4, 25.6, 23.2, 24, 24, 23.2, 24, 23.2];[59.2, 59.2, 57.6, 59.2, 59.2, 60.8, 57.6, 57.6, 60.8];3.73409999883734;"1";0;0;0;0;0;0;0;0;0;2.33470000239322;"1";1;32295;32295;82675.2;82675.2;-5.36856670074822;4.8;2852.27226505651;-2152.2692676885;-307.596213987346;33.8795000025129;"FM";"1";0;0;0;0;0;63.1713000002492;"FM";"1";0;0;0;0;0;0;0;13.8839999999618
HE_16_1_L;"1";1;2993097;2993097;7662328.32;7662328.32;-1.46830440619809;"1";0;1267.32686956483;1889.89836068015;0.321219544560836;4029.09203739481;1987.83551850018;1403.03785956138;1893.94136722415;0.222381848819079;5083.39231495612;3435.95749060166;1335.1823645631;1891.91986395215;-1.54101383758278;-217.137583994473;-6.4688104704037;217.233919754394;0.0988376957417573;180.887800001074;"1";0;0;0;0;0;0;[0.550274464770417, 0.532868694716216, 0.520965596291905, 0.524600094035099, 0.530829758637493, 0.50865718783603, 0.500667541958083, 0.50746943552525, 0.493161656623995];[26.4, 26.4, 26.4, 25.6, 26.4, 26.4, 26.4, 26.4, 24.8];[54.4, 56, 56, 52.8, 57.6, 56, 56, 54.4, 56];3.30039999971632;"1";0;0;0;0;0;0;0;0;0;5.132299997058;"1";1;33117;33117;84779.52;84779.52;-4.94081078350265;5.6;2887.82090165172;-2159.73123169369;-283.087605267427;17.4019000005501;"FM";"1";0;0;0;0;0;106.945700001233;"FM";"1";0;0;0;0;0;0;0;31.9597000016074
HE_15_1_L;"1";1;2991582;2991582;7658449.92;7658449.92;-1.49586993446398;"1";0;1250.50850830846;1901.83423836305;0.290836662927152;4028.99075790335;1987.56385911036;1387.43035695297;1903.75169141468;0.20958144134996;5083.4904510988;3435.36610557458;1318.96943263071;1902.79296488887;-1.55679324591167;-219.07495783121;-3.06792488260799;219.096438382352;0.0812552215771923;175.945799997862;"1";0;0;0;0;0;0;[0.545037881881192, 0.522694471104048, 0.537587855490589, 0.507622565140632, 0.525894602572956, 0.512787722306159, 0.494499855752278, 0.505070091207391, 0.455664925195024];[26.4, 26.4, 26.4, 26.4, 26.4, 26.4, 25.6, 26.4, 24];[56, 54.4, 56, 56, 54.4, 56, 54.4, 56, 54.4];7.67139999879873;"1";0;0;0;0;0;0;0;0;0;3.72579999748268;"1";1;32896;32896;84213.76;84213.76;-4.66786811877224;5.6;2895.20496108949;-2126.7108463035;-267.449142529321;7.94400000086171;"FM";"1";0;0;0;0;0;54.5258999991347;"FM";"1";0;0;0;0;0;0;0;14.1933000013523
HE_16_2_L;"1";1;2991795;2991795;7658995.2;7658995.2;-1.46059861739837;"1";0;1268.67432206017;1882.95913648309;0.32378170321907;4028.94800392772;1987.40285975485;1407.31584497136;1881.21291285942;0.215874844282968;5081.26489957418;3438.09077757792;1337.99508351576;1882.08602467126;1.55820175010957;-221.826436657899;2.79395779787628;221.844031248346;0.107906858936102;84.9191999986942;"1";0;0;0;0;0;0;[0.567133085342133, 0.470840596783377, 0.479420750193481, 0.495920980232454, 0.541279647939751, 0.519548240034132, 0.472300018942773, 0.46344387304503, 0.488048985711643];[26.4, 24.8, 22.4, 26.4, 26.4, 25.6, 24, 23.2, 24.8];[56, 52.8, 54.4, 56, 57.6, 56, 54.4, 56, 54.4];3.87400000181515;"1";0;0;0;0;0;0;0;0;0;2.53460000021732;"1";1;32097;32097;82168.32;82168.32;-4.66036749930028;5.6;2865.09657600399;-2133.58566844253;-267.019388689844;15.0618000006943;"FM";"1";0;0;0;0;0;118.856200002483;"FM";"1";0;0;0;0;0;0;0;12.2928999990108
HE_15_2_L;"1";1;2991149;2991149;7657341.44;7657341.44;-1.53364807674562;"1";0;1254.75997612312;1890.02928363184;0.255894261341021;4028.6595862916;1987.3464375973;1393.12211802409;1890.64657025487;0.220040403147765;5080.97953196026;3438.07417344797;1323.94104707361;1890.33792694336;-1.56633497256092;-221.379427041556;-0.987658596836627;221.381630192642;0.0358538581932552;141.332600000169;"1";0;0;0;0;0;0;[0.520948483070367, 0.498886752322537, 0.458575726841578, 0.507524060140266, 0.459994115408879, 0.516057729783645, 0.443600657158248, 0.465636173925434, 0.468435395307512];[25.6, 25.6, 24, 23.2, 23.2, 26.4, 23.2, 23.2, 22.4];[54.4, 57.6, 56, 56, 54.4, 57.6, 51.2, 52.8, 52.8];3.92199999987497;"1";0;0;0;0;0;0;0;0;0;5.96349999977974;"1";1;31734;31734;81239.04;81239.04;-4.61520789168925;5.6;2871.18013487112;-2100.6819688662;-264.431933769265;17.3352999991039;"FM";"1";0;0;0;0;0;155.873499999871;"FM";"1";0;0;0;0;0;0;0;26.844699998037
HE_18_2_L;"1";1;2992239;2992239;7660131.84;7660131.84;-1.45651739700022;"1";0;1283.95835806345;1880.15612468557;0.323090054838612;4029.41593690893;1987.1560589586;1417.55692278502;1886.45758895099;0.247567001585654;5078.53295388403;3437.18260231863;1350.75764042423;1883.30685681828;-1.52366410299141;-213.757703554512;-10.0823428246724;213.995349168464;0.0755230532529581;151.471799999854;"1";0;0;0;0;0;0;[0.506025352493299, 0.529040435331764, 0.499793978723533, 0.476407788870797, 0.542807453797556, 0.462088565995225, 0.485487957570719, 0.558994921155443, 0.48348606631668];[24, 24.8, 23.2, 25.6, 24.8, 24.8, 24, 27.2, 23.2];[57.6, 57.6, 59.2, 60.8, 59.2, 56, 56, 57.6, 59.2];3.54599999991478;"1";0;0;0;0;0;0;0;0;0;3.76469999901019;"1";1;33324;33324;85309.44;85309.44;-5.66441950461035;5.6;2862.78458768455;-2205.63135277878;-324.547331005757;7.66879999719094;"FM";"1";0;0;0;0;0;87.3343999992358;"FM";"1";0;0;0;0;0;0;0;25.5223000021942
HE_17_2_L;"1";1;2990734;2990734;7656279.04;7656279.04;-1.53029571121319;"1";0;1265.91258322263;1895.66713947838;0.250913512391068;4028.93459244776;1987.00767122247;1401.72036825248;1895.17382113025;0.238712079103379;5075.3883855194;3436.7683943976;1333.81647573755;1895.42048030431;1.56716386803498;-217.29245604775;0.78930935701901;217.293889616171;0.0122014332876896;168.776399998023;"1";0;0;0;0;0;0;[0.515410236417891, 0.543346079055472, 0.498281288768184, 0.526132395976443, 0.495447624561843, 0.525062186327741, 0.474414516751186, 0.522517047277822, 0.486587508773374];[24, 24, 23.2, 23.2, 24, 24, 23.2, 23.2, 23.2];[57.6, 59.2, 56, 57.6, 54.4, 57.6, 56, 57.6, 57.6];4.02649999887217;"1";0;0;0;0;0;0;0;0;0;7.88330000068527;"1";1;33304;33304;85258.24;85258.24;-4.97063494690146;5.6;2874.22627912563;-2171.16757146289;-284.796403957688;16.3465999976324;"FM";"1";0;0;0;0;0;133.240099999966;"FM";"1";0;0;0;0;0;0;0;11.1155999984476
HE_18_1_L;"1";1;2993800;2993800;7664128;7664128;-1.52379847926268;"1";0;1277.93386818457;1890.55095151341;0.248096331511492;4029.58796519971;1987.40616100813;1412.5472338501;1897.50633810978;0.232225899369511;5076.91749488084;3436.1381395342;1345.24055101734;1894.02864481159;-1.51917287316252;-215.381385064853;-11.1286185541961;215.66869773655;0.0158704321419813;169.449000000895;"1";0;0;0;0;0;0;[0.518750099416756, 0.516813334173713, 0.480862841135201, 0.510976813420677, 0.495575122410017, 0.498233785765087, 0.45999100728219, 0.488439324233234, 0.535660495142073];[24.8, 26.4, 25.6, 24, 24.8, 24.8, 23.2, 24, 27.2];[56, 57.6, 56, 59.2, 59.2, 59.2, 56, 57.6, 57.6];6.14159999895492;"1";0;0;0;0;0;0;0;0;0;2.14659999983269;"1";1;33237;33237;85086.72;85086.72;-5.2494887189323;5.6;2867.5445316966;-2190.64353581852;-300.773548196358;5.48740000158432;"FM";"1";0;0;0;0;0;169.780399999581;"FM";"1";0;0;0;0;0;0;0;21.5618000001996
HE_17_3_L;"1";1;2991142;2991142;7657323.52;7657323.52;-1.40377138453757;"1";0;1244.67260892393;1902.07233879592;0.388678452144132;4028.88360636642;1987.82370743813;1379.5643272406;1905.14673332921;0.26332043115946;5073.23167747749;3423.18123492469;1312.11846808226;1903.60953606256;-1.5480086983169;-215.826749306676;-4.91903125326717;215.882798260439;0.125358020984672;112.975099997129;"1";0;0;0;0;0;0;[0.548040605964893, 0.507629441789923, 0.493873788665351, 0.527083221944604, 0.511629742175632, 0.482824741357709, 0.541601277134407, 0.493699158422536, 0.497261833930466];[26.4, 26.4, 24.8, 27.2, 26.4, 24, 26.4, 23.2, 24.8];[54.4, 54.4, 57.6, 54.4, 54.4, 56, 56, 56, 56];12.9043000015372;"1";0;0;0;0;0;0;0;0;0;4.25080000059097;"1";1;34618;34618;88622.08;88622.08;-5.22904343128308;5.6;2923.39250101103;-2162.22584782483;-299.602119503127;17.6958999982162;"FM";"1";0;0;0;0;0;154.013400002441;"FM";"1";0;0;0;0;0;0;0;19.6461999985331
HE_17_1_L;"1";1;2991807;2991807;7659025.92;7659025.92;-1.45894826825767;"1";0;1261.65571555089;1902.42036469777;0.321677454984755;4029.3175568514;1987.33575638133;1397.74017168831;1905.59170757164;0.208293802953604;5077.4485272417;3435.99052573617;1329.6979436196;1904.00603613471;-1.54749631850665;-217.735129819873;-5.07414859817764;217.794246346577;0.11338365203115;114.427999997133;"1";0;0;0;0;0;0;[0.514518377945963, 0.531357489417466, 0.49077553573729, 0.503008251622864, 0.508238399933529, 0.509052178219583, 0.46190955686968, 0.512930999950476, 0.496834525249543];[24.8, 26.4, 24, 24.8, 24.8, 25.6, 24.8, 25.6, 23.2];[56, 57.6, 56, 59.2, 56, 62.4, 56, 57.6, 57.6];7.9256000026362;"1";0;0;0;0;0;0;0;0;0;10.2784000009706;"1";1;33573;33573;85946.88;85946.88;-5.00812647743652;5.6;2885.48655169333;-2172.03095344473;-286.944510424833;26.9893999975466;"FM";"1";0;0;0;0;0;177.877299996908;"FM";"1";0;0;0;0;0;0;0;30.6299000003492
HE_18_4_L;"1";1;2993539;2993539;7663459.84;7663459.84;-1.48451505532523;"1";0;1264.39829610825;1882.15561133017;0.292250092545768;4029.63759960397;1987.60022059326;1397.81390467448;1884.91080877783;0.269404843442778;5081.78410902853;3429.27354715462;1331.10610039137;1883.533210054;-1.55014802406294;-213.464973705966;-4.4083159162572;213.510487443841;0.0228452491029906;94.3284999993921;"1";0;0;0;0;0;0;[0.58656219916034, 0.552659066524754, 0.525292373264084, 0.505792683953437, 0.494970496762426, 0.525055551348408, 0.502462219486868, 0.529318245837239, 0.525094052812104];[24, 23.2, 23.2, 24, 24, 23.2, 23.2, 22.4, 22.4];[60.8, 60.8, 56, 60.8, 56, 57.6, 57.6, 56, 59.2];8.08940000206348;"1";0;0;0;0;0;0;0;0;0;5.12600000001839;"1";1;31682;31682;81105.92;81105.92;-4.89151764478519;5.6;2849.19411653305;-2122.1263809103;-280.263316459964;17.1580999995058;"FM";"1";0;0;0;0;0;154.642299999978;"FM";"1";0;0;0;0;0;0;0;18.1358999980148
HE_18_3_L;"1";1;2994340;2994340;7665510.4;7665510.4;-1.43490325770563;"1";0;1260.30433776648;1892.3620818437;0.347836874797326;4029.60367274848;1987.95077292941;1394.4659604673;1896.34848325964;0.236795554949678;5078.75817968243;3423.95606975893;1327.38514911689;1894.35528255167;-1.54109164094475;-214.658596321301;-6.37824226551238;214.753335129;0.111041319847647;236.465399997542;"1";0;0;0;0;0;0;[0.563877255051129, 0.555156811321667, 0.518692578734655, 0.501675077581, 0.49986651572949, 0.493217112762688, 0.520540726166208, 0.523962253456189, 0.489038010617958];[25.6, 27.2, 27.2, 24.8, 24, 23.2, 25.6, 23.2, 23.2];[59.2, 59.2, 59.2, 57.6, 57.6, 57.6, 57.6, 59.2, 57.6];9.25640000059502;"1";0;0;0;0;0;0;0;0;0;6.00979999944684;"1";1;32609;32609;83479.04;83479.04;-5.13191432570256;5.6;2861.25518721825;-2148.33190836886;-294.037031685482;10.9549000007974;"FM";"1";0;0;0;0;0;118.785700000444;"FM";"1";0;0;0;0;0;0;0;22.8440999999293
HE_17_4_L;"1";1;2990803;2990803;7656455.68;7656455.68;-1.4614461188268;"1";0;1244.72833514381;1897.18330725044;0.318010508590998;4028.96489422138;1987.34809625214;1380.10460163007;1894.22869571828;0.24382012879543;5072.97787863083;3427.82159312087;1312.41646838694;1895.70600148436;1.54897461010036;-216.602026378025;4.7273784514633;216.653608181562;0.0741903797955673;144.828600001347;"1";0;0;0;0;0;0;[0.505108589519617, 0.505031471918932, 0.482468000141936, 0.494347289900497, 0.492177592411354, 0.496972258266899, 0.481362600379915, 0.497743345022645, 0.474067380547501];[22.4, 21.6, 21.6, 21.6, 22.4, 22.4, 23.2, 22.4, 21.6];[57.6, 56, 56, 56, 56, 59.2, 56, 57.6, 54.4];3.76979999782634;"1";0;0;0;0;0;0;0;0;0;5.68009999915375;"1";1;32158;32158;82324.48;82324.48;-4.6126880289632;5.6;2875.51554201132;-2101.48034081722;-264.28755627011;8.23010000021895;"FM";"72";1;0;9.32952303175248;71.68;71.68;80.9874999977183;"FM";"1";1;0;0;0;9.32952303175248;71.68;71.68;19.1793999983929
HE_15_4_L;"1";1;2987116;2987116;7647016.96;7647016.96;-1.44557634216592;"1";0;1257.09063279746;1906.27700573872;0.343976504843542;4028.44471565817;1987.29118893616;1393.21095206208;1904.81216871156;0.204642296166531;5075.83220290297;3429.23822476974;1325.15079242977;1905.54458722514;1.56003540224563;-217.792510823395;2.34373924344327;217.805121345665;0.139334208677011;104.142399999546;"1";0;0;0;0;0;0;[0.475879331769568, 0.485176415247451, 0.539971407133919, 0.534575986377606, 0.550155390311531, 0.494155837149601, 0.461289516887845, 0.457061960425564, 0.4637874265412];[22.4, 23.2, 26.4, 26.4, 26.4, 22.4, 22.4, 21.6, 21.6];[54.4, 54.4, 56, 56, 56, 54.4, 54.4, 56, 54.4];3.68149999849265;"1";0;0;0;0;0;0;0;0;0;4.07179999820073;"1";1;35240;35240;90214.4;90214.4;-5.37338182347839;5.6;2935.60158910329;-2196.32068104427;-307.872100197622;21.7346000026737;"FM";"1";0;0;0;0;0;119.824599998537;"FM";"1";0;0;0;0;0;0;0;29.6505000005709
HE_15_3_L;"1";1;2988917;2988917;7651627.52;7651627.52;-1.47492136273143;"1";0;1254.32272346165;1917.15403961348;0.308312958949855;4028.71268419142;1987.43333352345;1389.53629077092;1918.23696233609;0.241055206516898;5075.2025915228;3424.92058007576;1321.92950711628;1917.69550097478;-1.56278751827959;-216.34170769483;-1.73267635616576;216.348646068494;0.0672577524329574;152.041299999837;"1";0;0;0;0;0;0;[0.491986361106453, 0.491984540006252, 0.498708390582063, 0.503479807774492, 0.501813324726844, 0.522222695523495, 0.502773682290262, 0.472419620151558, 0.464883260931146];[24.8, 25.6, 26.4, 24.8, 25.6, 25.6, 26.4, 25.6, 24];[54.4, 52.8, 54.4, 52.8, 56, 54.4, 56, 56, 54.4];5.40879999971366;"1";0;0;0;0;0;0;0;0;0;6.1602000023413;"1";1;34831;34831;89167.36;89167.36;-4.79247283914703;5.6;2927.24899084149;-2183.15500559846;-274.588467114204;19.8955000014394;"FM";"1";0;0;0;0;0;113.09110000002;"FM";"1";0;0;0;0;0;0;0;13.8809999989462
HE_16_3_L;"1";1;2990918;2990918;7656750.08;7656750.08;-1.48891095935153;"1";0;1268.8749073235;1906.1413682125;0.29013160406549;4028.97765402539;1987.5320197127;1403.45599469941;1908.0461628145;0.224740147758737;5078.53993304217;3426.49934594947;1336.16545101146;1907.0937655135;-1.55664376298528;-215.329739801446;-3.04767136320625;215.351306343139;0.065391456306753;102.183800001512;"1";0;0;0;0;0;0;[0.472067562773575, 0.545619152908427, 0.543024932684913, 0.553596040898613, 0.524951911782227, 0.503829574644532, 0.52111076111391, 0.515669915208097, 0.48838346960488];[22.4, 25.6, 26.4, 26.4, 25.6, 26.4, 25.6, 26.4, 24];[56, 54.4, 54.4, 56, 54.4, 56, 54.4, 56, 56];3.93070000063744;"1";0;0;0;0;0;0;0;0;0;3.01409999883617;"1";1;34550;34550;88448;88448;-5.04271005292714;5.6;2915.55468596237;-2200.35176845152;-288.926003340917;7.92010000077426;"FM";"1";0;0;0;0;0;104.434000000765;"FM";"1";0;0;0;0;0;0;0;31.3254000029701
HE_16_4_L;"1";1;2988860;2988860;7651481.6;7651481.6;-1.5608389116547;"1";0;1266.64131496499;1898.34867602714;0.222565358655555;4029.03086855269;1987.31735280655;1404.22678133477;1896.15494414502;0.164440681787787;5079.59068905237;3430.63958411154;1335.43404814988;1897.25181008608;1.5548531747581;-220.136746191643;3.5099710113951;220.164726785071;0.0581246768677682;119.803599998704;"1";0;0;0;0;0;0;[0.483968672994654, 0.46376340003867, 0.495548359057122, 0.48075684618216, 0.507169400027935, 0.455562368905276, 0.521148770621586, 0.472466618882748, 0.506459682769822];[22.4, 23.2, 24, 22.4, 26.4, 21.6, 26.4, 23.2, 24];[56, 56, 56, 56, 57.6, 57.6, 56, 52.8, 56];3.3240000011574;"1";0;0;0;0;0;0;0;0;0;1.74799999876996;"1";1;33955;33955;86924.8;86924.8;-5.07420286052277;5.6;2905.16931232514;-2179.95243115889;-290.730408301164;24.185899997974;"FM";"1";0;0;0;0;0;145.665299998655;"FM";"1";0;0;0;0;0;0;0;30.1920000019891
HE_13_4_L;"1";1;2989962;2989962;7654302.72;7654302.72;-1.45999457520845;"1";0;1256.06555340034;1893.31377727636;0.324267849178732;4028.74710334863;1987.13610726454;1391.07959911251;1895.13550993397;0.23357696898736;5078.90679770977;3427.12481054093;1323.57257625643;1894.22464360517;-1.55730423339084;-216.02247313946;-2.9147722521815;216.042136627489;0.0906908801913717;159.077099997376;"1";0;0;0;0;0;0;[0.558277304118824, 0.551439158842622, 0.517254084405237, 0.51797876502485, 0.523116783082905, 0.531674611593969, 0.528898000658244, 0.487081400176619, 0.498968371691734];[26.4, 24.8, 22.4, 23.2, 27.2, 26.4, 26.4, 22.4, 22.4];[56, 57.6, 56, 56, 56, 56, 56, 59.2, 56];7.65419999879668;"1";0;0;0;0;0;0;0;0;0;2.36429999858956;"1";1;32211;32211;82460.16;82460.16;-5.06157272571581;5.6;2863.32390798175;-2130.22676725342;-290.006754882044;24.3097999991733;"FM";"1";0;0;0;0;0;132.593400001497;"FM";"1";0;0;0;0;0;0;0;25.2526000003854
HE_14_4_L;"1";1;2991754;2991754;7658890.24;7658890.24;-1.51551088478672;"1";0;1269.31406934569;1881.58423019039;0.263190059057839;4028.77657456181;1987.07285532426;1404.30379763283;1883.07822473911;0.180763632577687;5074.21838455523;3429.59012020157;1336.80893348926;1882.33122746475;-1.55972931026758;-215.983565259413;-2.39039127794604;215.99679264431;0.0824264264801523;169.12339999908;"1";0;0;0;0;0;0;[0.624872242689604, 0.520216142999604, 0.528235446125096, 0.509121002066915, 0.532158048534411, 0.531678860576421, 0.540279295544286, 0.496565968956405, 0.544464752642896];[28, 23.2, 22.4, 23.2, 22.4, 22.4, 22.4, 22.4, 22.4];[60.8, 57.6, 59.2, 60.8, 60.8, 60.8, 57.6, 59.2, 59.2];4.21110000024782;"1";0;0;0;0;0;0;0;0;0;4.70080000013695;"1";1;31947;31947;81784.32;81784.32;-4.94691466467624;5.6;2838.78613954362;-2142.10195636523;-283.437331897323;17.7504999992379;"FM";"1";0;0;0;0;0;162.622499999998;"FM";"1";0;0;0;0;0;0;0;27.0335000022897
HE_14_3_L;"1";1;2994702;2994702;7666437.12;7666437.12;-1.43409119702865;"1";0;1261.03713308581;1895.13060886922;0.348250680536827;4029.44171505315;1987.61826608077;1397.52383636338;1895.45665386457;0.225254671071146;5074.13720154411;3426.0379972726;1329.28048472459;1895.29363136689;-1.5684074906129;-218.378725244119;-0.521671992554548;218.379348338881;0.122996009465681;149.8614000011;"1";0;0;0;0;0;0;[0.525144597369767, 0.525921143897722, 0.520711164711969, 0.509787232901698, 0.526356043274929, 0.482893359160562, 0.468129181274962, 0.509109970038404, 0.529935248564161];[25.6, 24, 24, 24.8, 26.4, 23.2, 24, 24.8, 24];[59.2, 59.2, 57.6, 59.2, 57.6, 57.6, 60.8, 59.2, 59.2];2.0120000008319;"1";0;0;0;0;0;0;0;0;0;4.12059999871417;"1";1;32402;32402;82949.12;82949.12;-4.9854115337996;5.6;2854.90224060243;-2145.19454354669;-285.64304002256;27.4167000025045;"FM";"1";0;0;0;0;0;74.4618000026094;"FM";"1";0;0;0;0;0;0;0;17.5667999974394
HE_13_3_L;"1";1;2992666;2992666;7661224.96;7661224.96;-1.46052820273923;"1";0;1245.33600423921;1908.92749707092;0.327230658422495;4029.0489642889;1987.94127773856;1383.8772371608;1906.17999988868;0.246531236480253;5077.69646756669;3424.78061433036;1314.6066207;1907.5537484798;1.55096730536462;-221.665972674552;4.39599549158447;221.709558247084;0.0806994219422419;162.200800001301;"1";0;0;0;0;0;0;[0.552601642459805, 0.514145039320796, 0.488997239424008, 0.497646025208387, 0.486638001908885, 0.491207833824133, 0.478187239755399, 0.47703622325059, 0.490377619172959];[24, 24.8, 23.2, 24.8, 24.8, 24, 24.8, 23.2, 23.2];[56, 54.4, 57.6, 57.6, 54.4, 59.2, 57.6, 59.2, 57.6];6.94190000285744;"1";0;0;0;0;0;0;0;0;0;2.73960000049556;"1";1;32805;32805;83980.8;83980.8;-5.00891413962389;5.6;2898.82908093278;-2127.59250114312;-286.989640143851;21.6412000008859;"FM";"1";0;0;0;0;0;95.2619999989111;"FM";"1";0;0;0;0;0;0;0;53.0691999992996
HE_11_3_L;"1";1;2993300;2993300;7662848;7662848;-1.505926836557;"1";0;1249.83917165582;1907.00197109342;0.282679147043611;4029.29581634006;1987.81503223648;1383.38352120226;1910.93467781312;0.226157525724932;5075.13246766455;3425.1394174141;1316.61134642904;1908.96832445327;-1.54135614099699;-213.670959274301;-6.2923307515277;213.76358965803;0.0565216213186784;135.48019999871;"1";0;0;0;0;0;0;[0.521424693931307, 0.543777680750068, 0.50223490865499, 0.523151146772572, 0.497684963408809, 0.51344929560722, 0.51444184924281, 0.541061890263129, 0.498304845302804];[24.8, 25.6, 25.6, 23.2, 24, 24, 24.8, 27.2, 24];[56, 59.2, 59.2, 59.2, 57.6, 57.6, 56, 57.6, 56];2.74970000100438;"1";0;0;0;0;0;0;0;0;0;2.33500000103959;"1";1;32320;32320;82739.2;82739.2;-4.83451987381859;5.6;2892.62816831683;-2119.33183168317;-276.997584741925;10.193199999776;"FM";"1";0;0;0;0;0;139.791699999478;"FM";"1";0;0;0;0;0;0;0;11.829699997179
