;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
Unit;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);1. Defect;2. N_Defect;3. Row 1;4. Column 1;5. Angle 1;6. Width 1;7. Height 1;8. *Row 2;9. *Column 2;10. Angle 2;11. Width 2;12. Height 2;13. Center X;14. Center Y;15. Orientation;16. *Row Difference;17. *Column Difference;18. Distance;19. *Angle Difference;20. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *circularity;9. *inner_radius (um);10. *width (um);11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *contlength;9. *inner_radius;10. *bulkiness;11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *inner_radius (um);9. Offset X;10. Offset Y;11. Offset Theta;12. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. *Diameter FAIL (um)(FM);5. Diameter ALL (um)(FM);6. Area ALL (um2)(FM);7. *Cummulative Area (um2)(FM);8. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. *Diameter FAIL PD (um)(FM);5. *Diameter FAIL Non-Act (um)(FM);6. *Area FAIL (um)(FM);7. Diameter ALL (um)(FM);8. Area ALL (um2)(FM);9. *Cummulative Area (um2)(FM);10. Inspection Time
HE_14_9_L;"1";1;2993126;2993126;7662402.56;7662402.56;-1.80976607464726;"1";0;1276.21380648169;1900.5282080643;-0.0358259136010278;4029.12610428041;1988.01917690311;1409.50602923163;1900.91108927468;-0.193328211557093;5069.65945128396;3428.76116925094;1342.85991785666;1900.71964866949;-1.56792383994303;-213.267556399914;-0.612609936607623;213.268436257513;0.157502297956065;160.192999999708;"1";0;0;0;0;0;0;[0.707441762485146, 0.687413669870451, 0.683760705563635, 0.689189156071515, 0.714239782292004, 0.719314194319641, 0.645212496812899, 0.683013157663796, 0.676611859721105];[29.6, 25.6, 25.6, 29.6, 27.2, 29.6, 25.6, 25.6, 29.6];[64, 64, 62.4, 64, 64, 64, 67.2, 67.2, 64];11.4968000016233;"1";0;0;0;0;0;0;0;0;0;2.73200000083307;"1";1;33023;33023;84538.88;84538.88;-5.41187489397308;5.6;2872.10320079944;-2184.07335493444;-310.077590677467;14.201599999069;"FM";"1";0;0;0;0;0;133.529700000508;"FM";"1";0;0;0;0;0;0;0;11.6531000021496
HE_15_9_L;"1";1;2991981;2991981;7659471.36;7659471.36;-1.750738348932;"1";0;1270.31413741933;1918.59723152091;0.0389028413471498;4028.85511365148;1987.71157041359;1403.1532715693;1919.87461283094;-0.0878978002472895;5068.58819922126;3427.11029571717;1336.73370449431;1919.23592217593;-1.56118062169175;-212.542614639939;-2.04381009606004;212.552441053239;0.126800641594439;215.433999997913;"1";0;0;0;0;0;0;[0.679075686725657, 0.699189986323895, 0.663943515621635, 0.679562786736327, 0.661908095643177, 0.643104700584768, 0.691041759979973, 0.653086087663811, 0.658551239342532];[28.8, 28.8, 28.8, 28.8, 28.8, 28, 28.8, 28.8, 28.8];[60.8, 59.2, 60.8, 60.8, 59.2, 60.8, 60.8, 60.8, 60.8];13.164299998607;"1";0;0;0;0;0;0;0;0;0;8.67809999908786;"1";1;32946;32946;84341.76;84341.76;-5.80777544388379;5.6;2953.66468767073;-2158.97179627269;-332.761021294259;6.33079999897745;"FM";"1";0;0;0;0;0;540.96859999845;"FM";"1";0;0;0;0;0;0;0;100.450899997668
HE_16_9_L;"1";1;2993014;2993014;7662115.84;7662115.84;-1.7120246309776;"1";0;1286.06629782576;1909.0278668656;0.0867169125870119;4029.33200282885;1987.72398716277;1418.47683433792;1911.94962655016;-0.0831991065038485;5074.35114101037;3428.53603925546;1352.27156608184;1910.48874670788;-1.54873399177303;-211.856858419454;-4.67481549530166;211.908429184107;0.16991601909086;364.892699999473;"1";0;0;0;0;0;0;[0.642164157125741, 0.658891913393571, 0.664014454195233, 0.704063421519737, 0.703357061649848, 0.58485027065164, 0.606266041522079, 0.645404997535747, 0.686675563142652];[26.4, 28.8, 26.4, 29.6, 28.8, 26.4, 25.6, 28, 28];[60.8, 62.4, 64, 60.8, 62.4, 62.4, 62.4, 62.4, 62.4];110.290100001293;"1";0;0;0;0;0;0;0;0;0;23.123900002247;"1";1;32206;32206;82447.36;82447.36;-4.83129523642574;5.6;2876.55015835559;-2172.61946221201;-276.812826628854;12.9626000016287;"FM";"1";0;0;0;0;0;262.082999997801;"FM";"1";0;0;0;0;0;0;0;23.7578000014764
HE_18_12_L;"1";1;2976175;2976175;7619008;7619008;-1.4284333975515;"1";0;1274.84596488746;1900.88789200811;0.341341041427922;4028.98939419643;1981.85573965379;1410.36737014869;1906.63496240577;0.21902475139198;5074.39440687476;3430.40339977918;1342.60666751807;1903.76142720694;-1.52841461599554;-216.83424841796;-9.19531263626413;217.02913413056;0.122316290035942;117.08649999855;"1";0;0;0;0;0;0;[0.644639321075091, 0.639432837373153, 0.649660750701889, 0.653479165067438, 0.654323828227753, 0.634589798972095, 0.632596787863869, 0.624385735569626, 0.644912656940082];[22.4, 25.6, 23.2, 21.6, 24, 22.4, 23.2, 25.6, 23.2];[64, 60.8, 64, 64, 62.4, 62.4, 62.4, 60.8, 62.4];3.32989999878919;"1";0;0;0;0;0;0;0;0;0;1.72979999842937;"1";1;36019;36019;92208.64;92208.64;-4.94477185972346;5.6;2911.62997306977;-2243.69520530831;-283.31455821721;12.9048000017065;"FM";"1";0;0;0;0;0;99.0426999996998;"FM";"1";0;0;0;0;0;0;0;10.4822000030254
HE_17_9_L;"1";1;2990026;2990026;7654466.56;7654466.56;-1.63273548506215;"1";0;1274.30511205494;1908.59547951897;0.155409355560001;4028.55883426289;1987.92069800695;1407.73436356735;1912.79691344517;0.00706112181187958;5070.45796432895;3426.4691846574;1341.01973781115;1910.69619648207;-1.5393186250965;-213.486802419855;-6.72229428192986;213.592612343843;0.148348233748121;439.480599998205;"1";0;0;0;0;0;0;[0.61045334233427, 0.659223377256769, 0.636457589322071, 0.608298821432458, 0.578511467415898, 0.621664422752188, 0.630946351235881, 0.618088833768371, 0.602147791745834];[26.4, 28.8, 27.2, 27.2, 26.4, 28, 26.4, 26.4, 28.8];[60.8, 60.8, 59.2, 59.2, 59.2, 60.8, 60.8, 57.6, 60.8];15.2754999980971;"1";0;0;0;0;0;0;0;0;0;6.55770000230405;"1";1;34329;34329;87882.24;87882.24;-4.38710543174842;5.6;2893.43936613359;-2201.50538611669;-251.362625518103;12.8071999970416;"FM";"1";0;0;0;0;0;204.836199998681;"FM";"1";0;0;0;0;0;0;0;52.0892999993521
HE_15_10_L;"1";1;2989905;2989905;7654156.8;7654156.8;-1.68730982397576;"1";0;1280.21473465859;1907.20547367311;0.0965350967417308;4028.27814971523;1987.13734558151;1412.75508696484;1907.7658594131;-0.119089915301175;5070.84582562192;3427.24762802014;1346.48491081172;1907.48566654311;-1.56656831328004;-212.064563689993;-0.896617183981289;212.066459147602;0.215625012042906;388.118999999278;"1";0;0;0;0;0;0;[0.737810277201602, 0.732362720682739, 0.747986504876966, 0.742855681982413, 0.735762513088523, 0.705795079560888, 0.716336161619863, 0.686836998768814, 0.724568583738585];[28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28];[60.8, 64, 62.4, 64, 62.4, 60.8, 60.8, 60.8, 62.4];38.4154999992461;"1";0;0;0;0;0;0;0;0;0;18.1796000033501;"1";1;32006;32006;81935.36;81935.36;-4.91488192995918;5.6;2902.10285571455;-2149.79036430669;-281.601991391774;22.7878999976383;"FM";"1";0;0;0;0;0;305.023299999448;"FM";"1";0;0;0;0;0;0;0;77.0558000003803
HE_18_11_L;"1";1;2977084;2977084;7621335.04;7621335.04;-1.32355394023969;"1";0;1273.08545919918;1907.49110538638;0.439385645562218;4028.94037015266;1982.13430585616;1407.06574022605;1912.91601431681;0.331780525207407;5073.2574912414;3430.00458278068;1340.07559971261;1910.2035598516;-1.53032807918727;-214.368449642997;-8.6798542886987;214.544102861895;0.107605120354811;113.59309999898;"1";0;0;0;0;0;0;[0.605212131858639, 0.568075589286038, 0.668659723771084, 0.598595283011075, 0.664801027807196, 0.620791110045306, 0.625623225240267, 0.585268519006986, 0.640067436516188];[23.2, 22.4, 25.6, 22.4, 26.4, 24.8, 25.6, 25.6, 26.4];[62.4, 59.2, 62.4, 62.4, 62.4, 59.2, 62.4, 59.2, 60.8];6.6445999982534;"1";0;0;0;0;0;0;0;0;0;3.44670000049518;"1";1;36029;36029;92234.24;92234.24;-4.84640984861732;5.6;2923.77624691221;-2241.09454050903;-277.678830116408;11.9679000017641;"FM";"1";0;0;0;0;0;138.320099998964;"FM";"1";0;0;0;0;0;0;0;17.0406999968691
HE_17_11_L;"1";1;2973976;2973976;7613378.56;7613378.56;-1.3431225347956;"1";0;1253.8267710695;1922.67714304189;0.423330170578998;4028.04095322248;1982.164949782;1387.17254505513;1926.08641814606;0.281801621569127;5071.17898291151;3427.53691397019;1320.49965806232;1924.38178059397;-1.54523471779497;-213.353238377011;-5.45484016666596;213.422959419087;0.141528549009871;97.8150000009919;"1";0;0;0;0;0;0;[0.604051117196328, 0.565637377180593, 0.590927276761486, 0.604971378935527, 0.623385964057519, 0.561531043228632, 0.573559805218781, 0.5561489580607, 0.566380613797516];[24.8, 24.8, 25.6, 25.6, 25.6, 25.6, 25.6, 26.4, 25.6];[59.2, 56, 57.6, 59.2, 59.2, 56, 57.6, 56, 56];6.40869999915594;"1";0;0;0;0;0;0;0;0;0;2.01910000032512;"1";1;36041;36041;92264.96;92264.96;-4.83673270290381;5.6;2948.28507533087;-2210.03301795178;-277.124370509292;8.20990000283928;"FM";"1";0;0;0;0;0;116.929300002084;"FM";"1";0;0;0;0;0;0;0;14.2545999988215
HE_16_12_L;"1";1;2988300;2988300;7650048;7650048;-1.27624207873438;"1";0;1270.76757697789;1913.29472248606;0.499069581457102;4028.55209755069;1987.30506712969;1402.99325428535;1915.91682457237;0.359334774138183;5072.65798293782;3427.31453814803;1336.88041563162;1914.60577352922;-1.55096841963048;-211.561083691931;-4.19536333809301;211.602677692043;0.139734807318918;124.115599999641;"1";0;0;0;0;0;0;[0.737601689758079, 0.718899996244858, 0.663717165163878, 0.646098206612667, 0.751504801638657, 0.680730988348793, 0.66651590172484, 0.589483060925624, 0.663403604373124];[28, 28.8, 28.8, 25.6, 28, 24, 24.8, 24.8, 28];[65.6, 60.8, 62.4, 64, 62.4, 60.8, 62.4, 59.2, 59.2];2.65880000006291;"1";0;0;0;0;0;0;0;0;0;1.42249999771593;"1";1;33575;33575;85952;85952;-5.35030439813397;5.6;2950.64923306031;-2177.31164259121;-306.549861123359;12.1953000016219;"FM";"1";0;0;0;0;0;60.7937000022503;"FM";"1";0;0;0;0;0;0;0;10.248300000967
HE_17_10_L;"1";1;2989292;2989292;7652587.52;7652587.52;-1.5661352088753;"1";0;1276.93618633295;1900.35907428132;0.226843296763432;4028.30696475282;1987.41816051371;1409.02611167134;1904.81105373793;0.0842924161449264;5071.64220294186;3427.21437129328;1342.98114900215;1902.58506400963;-1.53710492435554;-211.343880541417;-7.12316713056316;211.463886638534;0.142550880618505;300.94950000057;"1";0;0;0;0;0;0;[0.613862742051198, 0.656820379344179, 0.617337420872723, 0.634293690323687, 0.62974584272532, 0.628338441466099, 0.620748261175064, 0.614969566509622, 0.624833341002909];[24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8];[59.2, 60.8, 59.2, 59.2, 59.2, 60.8, 60.8, 60.8, 60.8];15.2253000014753;"1";0;0;0;0;0;0;0;0;0;1.53539999882923;"1";1;32432;32432;83025.92;83025.92;-4.75991951402138;5.6;2892.90059200789;-2156.23981253083;-272.723298975387;8.46629999796278;"FM";"1";0;0;0;0;0;97.2432000016852;"FM";"1";0;0;0;0;0;0;0;16.7123999999603
HE_15_11_L;"1";1;2986735;2986735;7646041.6;7646041.6;-1.59529434351447;"1";0;1261.07245948073;1935.24098483233;0.188496744623302;4028.30919714574;1987.35367125379;1396.19573225627;1936.02864736189;0.00696053951914621;5066.69094430548;3427.38765070965;1328.6340958685;1935.63481609711;-1.56496717840287;-216.197236440863;-1.2602600473052;216.200909572678;0.181536205104156;111.79120000088;"1";0;0;0;0;0;0;[0.642797632347598, 0.668723374162752, 0.667557681646576, 0.660962373476279, 0.653256486950507, 0.659324655822628, 0.598980926925512, 0.648345537378421, 0.67197335647386];[27.2, 28, 27.2, 27.2, 28, 27.2, 27.2, 28, 27.2];[59.2, 60.8, 59.2, 59.2, 59.2, 59.2, 59.2, 59.2, 57.6];3.787800000282;"1";0;0;0;0;0;0;0;0;0;3.505500000756;"1";1;34164;34164;87459.84;87459.84;-4.68573455643547;5.6;2948.46940639269;-2176.19613628381;-268.472814002358;12.2765999985859;"FM";"1";0;0;0;0;0;48.4194000018761;"FM";"1";0;0;0;0;0;0;0;15.4844999997295
HE_16_11_L;"1";1;2989310;2989310;7652633.6;7652633.6;-1.36645538457368;"1";0;1268.77126448436;1921.75453986435;0.414380969624832;4028.56283641816;1987.46364108469;1403.73892064707;1924.26830776377;0.2416686589969;5077.01773946696;3427.50747443512;1336.25509256572;1923.01142381406;-1.55217351474542;-215.948249860338;-4.02202863906168;215.985701684432;0.172712310627932;123.630000001867;"1";0;0;0;0;0;0;[0.673306697927074, 0.686844287032463, 0.627337748603438, 0.653589513080607, 0.640518794632502, 0.639121189280765, 0.634158986510769, 0.646908564007734, 0.584515623242227];[28, 28, 25.6, 26.4, 28, 27.2, 27.2, 28, 24.8];[59.2, 62.4, 60.8, 62.4, 59.2, 59.2, 62.4, 60.8, 59.2];3.64219999755733;"1";0;0;0;0;0;0;0;0;0;2.08000000202446;"1";1;34146;34146;87413.76;87413.76;-4.61487348715484;5.6;2932.87192643355;-2188.47701048439;-264.412773800793;7.33399999808171;"FM";"1";0;0;0;0;0;98.0750999988231;"FM";"1";0;0;0;0;0;0;0;11.7575000003853
HE_17_12_L;"1";1;2973272;2973272;7611576.32;7611576.32;-1.2512556547797;"1";0;1264.5230288717;1906.45069114874;0.533470432769028;4028.20636599968;1982.47927167915;1397.6227852196;1909.59876425554;0.401361444542401;5070.71881741814;3427.95446088609;1331.07290704565;1908.02472770214;-1.547148753258;-212.959610156642;-5.03691697088107;213.019168364353;0.132108988226628;88.933499999257;"1";0;0;0;0;0;0;[0.632589842028703, 0.628921422129051, 0.606161669443883, 0.640568426987292, 0.627844577782689, 0.621698335067914, 0.650024809068699, 0.601219620589421, 0.590203707358758];[24.8, 23.2, 24, 25.6, 26.4, 24.8, 26.4, 25.6, 22.4];[59.2, 59.2, 57.6, 59.2, 57.6, 59.2, 59.2, 57.6, 59.2];3.95749999734107;"1";0;0;0;0;0;0;0;0;0;2.14670000059414;"1";1;36038;36038;92257.28;92257.28;-4.73065145766527;5.6;2922.14742216549;-2227.19533825407;-271.046362871631;7.74380000075325;"FM";"1";0;0;0;0;0;220.858799999405;"FM";"1";0;0;0;0;0;0;0;11.5296999974817
HE_14_12_L;"1";1;2991225;2991225;7657536;7657536;-1.61097344505528;"1";0;1272.07842015716;1915.28494211376;0.168970144469738;4028.6885715839;1987.09121412773;1405.04076004724;1915.71295058481;0.0041201739408267;5077.81384561554;3427.16112046043;1338.5595901022;1915.49894634928;-1.56757731761489;-212.739743824122;-0.684813553673303;212.740846035632;0.164849970528911;144.013900000573;"1";0;0;0;0;0;0;[0.683094822191294, 0.716458594004372, 0.719433585707801, 0.66664568743043, 0.718864533009125, 0.690007399091439, 0.666784613330497, 0.662973565910819, 0.683276527948345];[24.8, 24.8, 24.8, 24.8, 25.6, 24, 23.2, 24.8, 24.8];[64, 64, 64, 64, 64, 62.4, 62.4, 67.2, 62.4];3.18680000054883;"1";0;0;0;0;0;0;0;0;0;1.47260000085225;"1";1;31777;31777;81349.12;81349.12;-4.80606901037516;5.6;2899.46278125688;-2135.29599395789;-275.367470343113;8.18380000055186;"FM";"1";0;0;0;0;0;132.246799999848;"FM";"1";0;0;0;0;0;0;0;14.3148999995901
HE_15_12_L;"1";1;2985573;2985573;7643066.88;7643066.88;-1.2920888153197;"1";0;1257.40349339601;1921.47142852762;0.495298229853244;4027.99137402413;1987.2660677407;1391.11629873769;1922.57378151559;0.346092909809584;5070.98842427225;3425.80574765194;1324.25989606685;1922.0226050216;-1.56255232943214;-213.940488546684;-1.76376478075181;213.947758823961;0.149205320043661;129.957799999829;"1";0;0;0;0;0;0;[0.674351511248647, 0.667374310492068, 0.68608271068176, 0.699585225047731, 0.587991733887198, 0.688277967972942, 0.689277443207117, 0.685924631133401, 0.669305583447858];[26.4, 26.4, 28, 28, 24, 28, 28, 28.8, 28];[57.6, 62.4, 59.2, 60.8, 60.8, 59.2, 59.2, 59.2, 59.2];3.66269999722135;"1";0;0;0;0;0;0;0;0;0;1.86910000047646;"1";1;34499;34499;88317.44;88317.44;-5.36806201413937;5.6;2964.76178439955;-2179.24429113887;-307.567297574682;9.6174999998766;"FM";"1";0;0;0;0;0;65.3676999972959;"FM";"1";0;0;0;0;0;0;0;16.760600003181
HE_13_11_L;"1";1;2988352;2988352;7650181.12;7650181.12;-1.43604981408556;"1";0;1252.06909979639;1935.93979911565;0.348544582108257;4028.39264126923;1987.60310092678;1386.75991262609;1935.82398100032;0.189333063416364;5071.95483563165;3427.37876783391;1319.41450621124;1935.88189005799;1.56993644567642;-215.505300527519;0.185308984528092;215.505380199372;0.159211518691893;123.761800001375;"1";0;0;0;0;0;0;[0.6142449280823, 0.625572437102013, 0.61499577912693, 0.622737462014506, 0.688507771548505, 0.619845978425394, 0.595774967292846, 0.618595622046919, 0.650399506631325];[25.6, 25.6, 26.4, 28, 28.8, 26.4, 28, 26.4, 28];[60.8, 59.2, 59.2, 59.2, 60.8, 59.2, 59.2, 59.2, 59.2];2.93769999916549;"1";0;0;0;0;0;0;0;0;0;2.47669999953359;"1";1;34829;34829;89162.24;89162.24;-4.59176519277155;5.6;2953.33102874042;-2178.78379511327;-263.088766060885;6.4682999982324;"FM";"1";0;0;0;0;0;131.917399998201;"FM";"1";0;0;0;0;0;0;0;15.8310000006168
HE_13_12_L;"1";1;2988506;2988506;7650575.36;7650575.36;-1.46635828791118;"1";0;1260.66048279505;1921.56227108159;0.315132885134214;4028.39769160287;1987.10753706624;1393.52344954071;1922.96897148304;0.163407138155193;5072.14806833678;3427.73738531351;1327.09196616788;1922.26562128232;-1.56020911895975;-212.580746793054;-2.25072064233027;212.592661327955;0.151725746979022;120.040599998902;"1";0;0;0;0;0;0;[0.704721278419049, 0.707550885771198, 0.69303067288694, 0.728030273207281, 0.69384341852624, 0.695016623473984, 0.677579919351199, 0.695199015349616, 0.628235274540168];[24, 28.8, 28.8, 28.8, 26.4, 28.8, 28.8, 28, 24.8];[60.8, 57.6, 59.2, 62.4, 59.2, 62.4, 59.2, 60.8, 60.8];6.85280000107014;"1";0;0;0;0;0;0;0;0;0;3.294599999208;"1";1;32355;32355;82828.8;82828.8;-4.76558362675795;5.6;2931.42742698192;-2127.83582135682;-273.047828729879;11.4119999998366;"FM";"1";0;0;0;0;0;67.4427000012656;"FM";"1";0;0;0;0;0;0;0;12.7958999983093
HE_14_11_L;"1";1;2991433;2991433;7658068.48;7658068.48;-1.38072034036626;"1";0;1270.01651139857;1922.27164981054;0.393763073813774;4028.82178968123;1987.5838968859;1404.04681990794;1924.31218859356;0.250784620922648;5073.36287372557;3428.20211583219;1337.03166565325;1923.29191920205;-1.55557304504007;-214.448493614995;-3.26486205284709;214.473345052397;0.142978452891126;134.032500001922;"1";0;0;0;0;0;0;[0.661578898799499, 0.659655665157701, 0.652735073932817, 0.634239336179988, 0.643229809867254, 0.667882681872288, 0.662343174859475, 0.663680730213, 0.611013444428728];[27.2, 24.8, 25.6, 25.6, 28.8, 28.8, 28, 28, 25.6];[60.8, 59.2, 60.8, 60.8, 60.8, 60.8, 56, 60.8, 60.8];2.85280000025523;"1";0;0;0;0;0;0;0;0;0;2.72499999846332;"1";1;32911;32911;84252.16;84252.16;-4.73749790364379;5.6;2916.67136215855;-2164.85897116466;-271.438635330864;7.43430000147782;"FM";"1";0;0;0;0;0;127.85200000144;"FM";"1";0;0;0;0;0;0;0;10.8304999994289
HE_11_11_L;"1";1;2985697;2985697;7643384.32;7643384.32;-1.47980426678689;"1";0;1247.80800571796;1931.90837108422;0.307684237293344;4028.40459943748;1987.86512504074;1384.22249931615;1933.35934371698;0.156494050759917;5070.48490558642;3429.24852784222;1316.01525251705;1932.6338574006;-1.56016022882939;-218.263189757115;-2.32155621241873;218.27553602316;0.151190186533427;141.895900000236;"1";0;0;0;0;0;0;[0.628474916582307, 0.64794084649236, 0.671623941791898, 0.652956409869836, 0.64095946827549, 0.62195435727646, 0.663853540434181, 0.60583147083961, 0.646263759702274];[28, 28, 28, 28.8, 28, 28, 27.2, 26.4, 28];[60.8, 57.6, 60.8, 59.2, 57.6, 57.6, 59.2, 60.8, 60.8];2.13689999873168;"1";0;0;0;0;0;0;0;0;0;3.58349999805796;"1";1;35180;35180;90060.8;90060.8;-5.09300253326018;5.6;2963.98667424673;-2180.25309835134;-291.807550205245;5.95679999969434;"FM";"1";0;0;0;0;0;107.771300001332;"FM";"1";0;0;0;0;0;0;0;19.5745999990322
HE_12_11_L;"1";1;2988529;2988529;7650634.24;7650634.24;-1.45848201584097;"1";0;1265.96954803672;1922.39869032981;0.314848447595507;4028.81072814326;1987.56763541941;1400.67555633128;1923.71819389967;0.199414098113355;5075.25368880151;3429.4452600907;1333.322552184;1923.05844211474;-1.56100120787882;-215.529613271283;-2.11120571178253;215.539953109456;0.115434349482151;120.71830000059;"1";0;0;0;0;0;0;[0.619084480801392, 0.676496739819921, 0.57667821065579, 0.625213275081259, 0.656309979174373, 0.6222193683602, 0.642154359481049, 0.626364923300491, 0.628189386724292];[24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 25.6, 25.6, 24.8];[62.4, 64, 62.4, 62.4, 62.4, 64, 60.8, 62.4, 62.4];3.20819999978994;"1";0;0;0;0;0;0;0;0;0;1.79740000021411;"1";1;35434;35434;90711.04;90711.04;-5.30210725617619;5.6;2957.31977197042;-2215.2752723373;-303.788368304585;12.8930000028049;"FM";"1";0;0;0;0;0;108.017399998062;"FM";"1";0;0;0;0;0;0;0;17.7001000010932
HE_12_12_L;"1";1;2987294;2987294;7647472.64;7647472.64;-1.67766969506942;"1";0;1267.64810302799;1910.11660604418;0.0917819711951971;4028.49210127802;1987.14732794879;1400.7747385861;1910.11527628576;-0.0348092094417835;5080.13514983914;3430.51983875946;1334.21142080705;1910.11594116497;1.57078633812198;-213.002616892975;0.00212761347138439;213.002616903601;0.126591180636981;112.833899998805;"1";0;0;0;0;0;0;[0.699087028022973, 0.731486122010667, 0.676940926979118, 0.6656376962074, 0.666829601587635, 0.665700360922743, 0.689959659050274, 0.672290611785015, 0.703792431800581];[24.8, 24, 25.6, 25.6, 24, 24, 24, 24.8, 23.2];[60.8, 64, 60.8, 64, 62.4, 60.8, 60.8, 64, 64];6.58300000213785;"1";0;0;0;0;0;0;0;0;0;1.96389999837265;"1";1;34630;34630;88652.8;88652.8;-5.61091655341727;5.6;2940.87286168062;-2198.22068726538;-321.4818377109;10.2852000018174;"FM";"1";0;0;0;0;0;104.762400002073;"FM";"1";0;0;0;0;0;0;0;22.6675999983854
HE_11_12_L;"1";1;2984987;2984987;7641566.72;7641566.72;-1.3945565830175;"1";0;1256.61269683313;1921.28839019966;0.387648482173338;4028.26280144595;1987.0166669315;1390.76614232335;1919.42803555919;0.257803821904398;5074.23213747181;3429.675344855;1323.68941957824;1920.35821287943;1.55692985175693;-214.645512784354;2.9765674247461;214.666150363983;0.12984466026894;119.784500002424;"1";0;0;0;0;0;0;[0.659494650203029, 0.677926054735295, 0.651330990447753, 0.702232488331473, 0.653773756347293, 0.653361030608655, 0.666855308219053, 0.649127359724163, 0.715006856605257];[24.8, 24.8, 24.8, 23.2, 24, 27.2, 27.2, 24.8, 23.2];[59.2, 60.8, 62.4, 62.4, 60.8, 62.4, 59.2, 60.8, 62.4];3.63470000229427;"1";0;0;0;0;0;0;0;0;0;3.12530000155675;"1";1;34120;34120;87347.2;87347.2;-4.57945006071463;5.6;2929.84590855803;-2168.71296600234;-262.383160969877;6.84130000081495;"FM";"1";0;0;0;0;0;131.295899998804;"FM";"1";0;0;0;0;0;0;0;12.2387000010349
HE_9_11_L;"1";1;2988109;2988109;7649559.04;7649559.04;-1.53345206775525;"1";0;1250.10655620678;1932.03506154143;0.260890459854256;4028.3300254775;1988.08285402013;1383.53239075984;1931.30572669091;0.11769200590479;5073.90803957173;3428.61585130838;1316.81947348331;1931.67039411617;1.56533016209728;-213.481335284893;1.16693576083198;213.484524624364;0.143198453949466;123.54200000118;"1";0;0;0;0;0;0;[0.629067121835619, 0.667379316853523, 0.636799640886995, 0.663280804807421, 0.640572724704143, 0.663216386697825, 0.626325317118099, 0.652814058367353, 0.669758229217836];[28, 27.2, 28, 28, 27.2, 28, 28, 28, 28.8];[59.2, 59.2, 59.2, 59.2, 57.6, 62.4, 57.6, 59.2, 60.8];2.75020000117365;"1";0;0;0;0;0;0;0;0;0;1.55440000162343;"1";1;34356;34356;87951.36;87951.36;-5.27547168351368;5.6;2968.81471649785;-2163.53945744557;-302.262262406109;9.02440000209026;"FM";"1";0;0;0;0;0;64.6190000006754;"FM";"1";0;0;0;0;0;0;0;17.7843999990728
HE_10_11_L;"1";1;2990521;2990521;7655733.76;7655733.76;-1.5014390028179;"1";0;1259.68553832251;1921.46203475171;0.278802111491537;4028.71262071885;1987.63607850227;1395.0820073477;1921.14911381015;0.142716331964256;5077.9146909048;3428.68928302408;1327.3837728351;1921.30557428093;1.56848518539902;-216.634350440306;0.500673506499515;216.634929004197;0.136085779527281;142.065899999579;"1";0;0;0;0;0;0;[0.623318453320686, 0.581917331292768, 0.629894843308183, 0.562175919211154, 0.643157442058061, 0.584531992204081, 0.595749215817644, 0.603156450502559, 0.644926343867803];[27.2, 26.4, 26.4, 24.8, 26.4, 24.8, 25.6, 25.6, 25.6];[62.4, 62.4, 60.8, 62.4, 64, 59.2, 62.4, 60.8, 60.8];2.71499999871594;"1";0;0;0;0;0;0;0;0;0;8.12320000113687;"1";1;33927;33927;86853.12;86853.12;-4.89216391802632;5.6;2936.71254163351;-2168.23259350959;-280.300345189093;9.88069999948493;"FM";"1";0;0;0;0;0;67.1369999981835;"FM";"1";0;0;0;0;0;0;0;9.64089999979478
