,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,changes made in fail file,Smash Bond 9. inner_radius,Smash Bond 9. inner_radius (min),Smash Bond 9. inner_radius (max),Smash Bond 9. inner_radius (avg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPNO,Unit,FO 1. Defect,FO 2. N_Defect,FO 3. Total Area,FO 4. Areas,FO 4. Areas (min),FO 4. Areas (max),FO 4. Areas (avg),FO 5. Total Area (um),FO 6. Areas (um),FO 6. Areas (um) (min),FO 6. Areas (um) (max),FO 6. Areas (um) (avg),FO 7. Angle (deg),FO 7. Angle (deg) (min),FO 7. Angle (deg) (max),FO 7. Angle (deg) (avg),FO 8. Offset X,FO 9. Offset Y,FO 10. Offset Theta,2DM 1. Defect,2DM 2. N_Defect,2DM 3. Row,2DM 4. Column,2DM 5. Angle,2DM 6. Width,2DM 7. Height,2DM 8. Offset X,2DM 9. Offset Y,2DM 10. Offset Theta,2DM 11. Inspection Time,Smash Bond 1. Defect,Smash Bond 2. N_Defect,Smash Bond 3. Total Area,Smash Bond 4. Areas,Smash Bond 4. Areas (min),Smash Bond 4. Areas (max),Smash Bond 4. Areas (avg),Smash Bond 5. Total Area (um),Smash Bond 6. Areas (um),Smash Bond 6. Areas (um) (min),Smash Bond 6. Areas (um) (max),Smash Bond 6. Areas (um) (avg),Smash Bond 7. Angle (deg),Smash Bond 7. Angle (deg) (min),Smash Bond 7. Angle (deg) (max),Smash Bond 7. Angle (deg) (avg),Smash Bond 8. circularity,Smash Bond 8. circularity (min),Smash Bond 8. circularity (max),Smash Bond 8. circularity (avg),Smash Bond 9. inner_radius (um),Smash Bond 9. inner_radius (um) (min),Smash Bond 9. inner_radius (um) (max),Smash Bond 9. inner_radius (um) (avg),Smash Bond 10. Inspection Time,Bond Offset 1. Defect,Bond Offset 2. N_Defect,Bond Offset 3. Total Area,Bond Offset 4. Areas,Bond Offset 4. Areas (min),Bond Offset 4. Areas (max),Bond Offset 4. Areas (avg),Bond Offset 5. Total Area (um),Bond Offset 6. Areas (um),Bond Offset 6. Areas (um) (min),Bond Offset 6. Areas (um) (max),Bond Offset 6. Areas (um) (avg),Bond Offset 7. Angle (deg),Bond Offset 7. Angle (deg) (min),Bond Offset 7. Angle (deg) (max),Bond Offset 7. Angle (deg) (avg),Bond Offset 8. Inspection Time,NSOL 1. Defect,NSOL 2. N_Defect,NSOL 3. Total Area,NSOL 4. Areas,NSOL 4. Areas (min),NSOL 4. Areas (max),NSOL 4. Areas (avg),NSOL 5. Total Area (um),NSOL 6. Areas (um),NSOL 6. Areas (um) (min),NSOL 6. Areas (um) (max),NSOL 6. Areas (um) (avg),NSOL 7. Angle (deg),NSOL 7. Angle (deg) (min),NSOL 7. Angle (deg) (max),NSOL 7. Angle (deg) (avg),NSOL 8. Inspection Time,FM Lead 1. Defect,FM Lead 2. N_Defect,FM Lead 3. Total Area,FM Lead 4. Areas,FM Lead 4. Areas (min),FM Lead 4. Areas (max),FM Lead 4. Areas (avg),FM Lead 5. Total Area (um),FM Lead 6. Areas (um),FM Lead 6. Areas (um) (min),FM Lead 6. Areas (um) (max),FM Lead 6. Areas (um) (avg),FM Lead 7. Angle (deg),FM Lead 7. Angle (deg) (min),FM Lead 7. Angle (deg) (max),FM Lead 7. Angle (deg) (avg),FM Lead 8. Offset X,FM Lead 9. Offset Y,FM Lead 10. Offset Theta,FM Lead 11. Inspection Time,Smash Bond 9. inner_radius,Smash Bond 9. inner_radius (min),Smash Bond 9. inner_radius (max),Smash Bond 9. inner_radius (avg)
HRH14450847,HE_13_10_L1,1,1,6840695,6840695,6840695,6840695,6840695,17.5121792,17.5121792,17.5121792,17.5121792,17.5122,0.446189505,0.446189505,0.446189505,0.4462,3.046337415,-2.275771802,25.56477548,1,0,547.8601184,2312.19079,0.466394326,1.84572646,0.100147319,3.699505263,-0.876576189,26.72242647,15.00859999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.875230983389933, 0.899379821495861, 0.900595450281643, 0.808074662332226, 0.890182480781364, 0.815726538310152, 0.825859149958048, 0.875270967580683, 0.910021977729876]",0.808074662,0.910021978,0.8667,"[24.8, 24.8, 26.4, 26.4, 26.4, 22.4, 26.4, 26.4, 24.8]",22.4,26.4,25.4222,8.893699996,1,16,4349,"[305, 196, 324, 223, 340, 204, 381, 183, 374, 208, 334, 207, 312, 238, 274, 246]",183,381,271.8125,11133.44,"[780.8, 501.76, 829.44, 570.88, 870.4, 522.24, 975.36, 468.48, 957.44, 532.48, 855.04, 529.92, 798.72, 609.28, 701.44, 629.76]",468.48,975.36,695.84,"[-19.4912848173319, 88.1927716403863, -1.58868718798285, -85.2780913472205, -7.99003169922183, -87.249686581461, 0.303617117251227, -81.4457751401148, 3.78729204499919, -83.6479423060723, 17.3910934415713, 86.1509445829551, -13.5012068658865, -90, -81.7147464723214, 83.3862294404538]",-90,88.19277164,-17.0435,4.283499991,1,9,11513,"[1304, 1283, 1271, 1268, 1283, 1261, 1272, 1260, 1311]",1260,1311,1279.2222,0.02947328,"[0.00333824, 0.00328448, 0.00325376, 0.00324608, 0.00328448, 0.00322816, 0.00325632, 0.0032256, 0.00335616]",0.0032256,0.00335616,0.0033,"[-78.697801184365, 65.4171906341977, -73.7149545708925, 65.3051193493401, 81.6953355391756, 50.5669639491141, 71.046640583361, 88.8956573047427, 60.1612117069549]",-78.69780118,88.8956573,36.7417,8.710199996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.003599985,,,,
HRH14450847,HE_13_9_L1,1,1,6841057,6841057,6841057,6841057,6841057,17.51310592,17.51310592,17.51310592,17.51310592,17.5131,0.396730225,0.396730225,0.396730225,0.3967,3.071377898,-2.294153623,22.73096751,1,0,561.7628375,2328.669618,0.407253192,1.844605147,0.10000262,3.725871389,-0.89882054,23.33388907,49.6766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.883048713476376, 0.831347400688228, 0.853406293286949, 0.901744987242324, 0.756562926157053, 0.832314748861956, 0.856377130167087, 0.850472037345018, 0.774766170364254]",0.756562926,0.901744987,0.8378,"[24.8, 24.8, 24.8, 24.8, 20.8, 24.8, 24.8, 25.6, 22.4]",20.8,25.6,24.1778,3.33550002,1,16,4858,"[314, 256, 327, 267, 381, 230, 414, 251, 401, 232, 378, 243, 343, 245, 296, 280]",230,414,303.625,12436.48,"[803.84, 655.36, 837.12, 683.52, 975.36, 588.8, 1059.84, 642.56, 1026.56, 593.92, 967.68, 622.08, 878.08, 627.2, 757.76, 716.8]",588.8,1059.84,777.28,"[-4.73953492518, -82.9082454933993, -10.6933226519274, -69.4860984580925, -2.57898444486067, -83.692317529003, 2.30096934577043, -75.122543468999, 3.02743400940807, -82.3121954194289, 3.84838154579644, 77.2606568035662, -13.4878194353606, -81.4607641725631, -27.1515829148202, 85.3205746597711]",-83.69231753,85.32057466,-22.6172,3.70239999,1,9,11526,"[1315, 1287, 1253, 1297, 1213, 1272, 1276, 1309, 1304]",1213,1315,1280.6667,0.02950656,"[0.0033664, 0.00329472, 0.00320768, 0.00332032, 0.00310528, 0.00325632, 0.00326656, 0.00335104, 0.00333824]",0.00310528,0.0033664,0.0033,"[82.663473299873, 70.2379710496469, 89.4377925592838, 81.8790396016141, 82.9563874843293, -82.6448868976451, -89.690590606928, 86.0440841051299, 78.0014550014418]",-89.69059061,89.43779256,44.3205,2.123699989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062300016,,,,
HRH14450847,HE_14_9_L1,1,1,6859608,6859608,6859608,6859608,6859608,17.56059648,17.56059648,17.56059648,17.56059648,17.5606,0.290489945,0.290489945,0.290489945,0.2905,3.048814724,-2.328146696,16.64384785,1,0,583.1575989,2315.868451,0.427939892,1.842095237,0.098054213,3.705389521,-0.933052158,24.51914969,10.0603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.708048402845967, 0.809484909471227, 0.819046163526184, 0.706231267376701, 0.745960758144558, 0.847780729297857, 0.865303834664271, 0.768795322520356, 0.719031741802256]",0.706231267,0.865303835,0.7766,"[22.4, 24.8, 24, 21.6, 22.4, 22.4, 25.6, 23.2, 23.2]",21.6,25.6,23.2889,6.468200008,1,16,4763,"[353, 219, 341, 250, 400, 213, 421, 226, 392, 215, 360, 218, 335, 251, 298, 271]",213,421,297.6875,12193.28,"[903.68, 560.64, 872.96, 640, 1024, 545.28, 1077.76, 578.56, 1003.52, 550.4, 921.6, 558.08, 857.6, 642.56, 762.88, 693.76]",545.28,1077.76,762.08,"[0.385715178558505, -87.2440608774939, 2.47123704882746, 75.1322119555419, -0.489566431539234, -79.8827974712589, -2.66293202565662, -85.5331009759288, -4.19476475326615, -78.8268421989614, -4.67245446859376, -88.1952341636717, 10.443635708399, -82.511994259244, -21.1652209564882, -59.1236427410959]",-88.19523416,75.13221196,-31.6294,2.623099979,1,9,11262,"[1300, 1248, 1246, 1225, 1217, 1274, 1251, 1239, 1262]",1217,1300,1251.3333,0.02883072,"[0.003328, 0.00319488, 0.00318976, 0.003136, 0.00311552, 0.00326144, 0.00320256, 0.00317184, 0.00323072]",0.00311552,0.003328,0.0032,"[58.2962967379065, 38.3683924660954, 78.9733269399605, -89.9491208561179, 71.9023030475471, -80.5869720234549, 78.4724427439431, 66.1942122157363, 52.4592140388025]",-89.94912086,78.97332694,30.4589,3.174300015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.976299991,,,,
HRH14450847,HE_14_10_L1,1,1,6845058,6845058,6845058,6845058,6845058,17.52334848,17.52334848,17.52334848,17.52334848,17.5233,0.578462575,0.578462575,0.578462575,0.5785,3.032931554,-2.305079565,33.14346413,1,0,565.2461495,2299.77848,0.588234009,1.846069889,0.099515065,3.679645568,-0.904393839,33.7033261,42.7201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.891840530726845, 0.858006342591536, 0.913221067881938, 0.928393695382912, 0.868449251401382, 0.890535679840142, 0.887406688792509, 0.905343013460748, 0.741931732583717]",0.741931733,0.928393695,0.8761,"[27.2, 25.6, 26.4, 26.4, 26.4, 25.6, 26.4, 26.4, 24]",24,27.2,26.0444,6.19840002,1,16,4289,"[309, 189, 301, 226, 357, 196, 370, 171, 371, 191, 387, 197, 305, 219, 261, 239]",171,387,268.0625,10979.84,"[791.04, 483.84, 770.56, 578.56, 913.92, 501.76, 947.2, 437.76, 949.76, 488.96, 990.72, 504.32, 780.8, 560.64, 668.16, 611.84]",437.76,990.72,686.24,"[-16.5796308858951, -90, -22.5641043708982, 79.6022347492483, -0.844868534966348, -82.9051513243102, 10.5980731884822, -79.4541701059297, -0.0213584174956303, -82.3694768437289, -2.1960038559882, 83.9016788034226, -28.742152926788, 87.6060489759022, 72.5862841613356, -86.7293520812032]",-90,87.60604898,-9.882,2.715500013,1,9,11258,"[1281, 1268, 1212, 1251, 1235, 1211, 1250, 1243, 1307]",1211,1307,1250.8889,0.02882048,"[0.00327936, 0.00324608, 0.00310272, 0.00320256, 0.0031616, 0.00310016, 0.0032, 0.00318208, 0.00334592]",0.00310016,0.00334592,0.0032,"[73.8404525176237, -38.1496491463938, 75.268713527655, 84.7481059599099, -1.35884691971118, -83.9410538059827, 63.586590438994, 61.9522670012562, 61.7196420253998]",-83.94105381,84.74810596,33.074,1.474499993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.908500009,,,,
HRH14450847,HE_16_10_L1,1,1,6851579,6851579,6851579,6851579,6851579,17.54004224,17.54004224,17.54004224,17.54004224,17.54,0.467848058,0.467848058,0.467848058,0.4678,3.030025961,-2.31232025,26.80571915,1,0,569.1962254,2300.123666,0.495679043,1.84398309,0.100541452,3.680197865,-0.910713961,28.40031717,8.551499981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.82464010224005, 0.845290330237697, 0.809759356250258, 0.909981683920942, 0.803919595442922, 0.88305360841179, 0.865266367465618, 0.872334638957249, 0.829823035145619]",0.803919595,0.909981684,0.8493,"[25.6, 24.8, 25.6, 25.6, 23.2, 25.6, 24.8, 26.4, 22.4]",22.4,26.4,24.8889,3.76990001,1,17,4611,"[310, 201, 25, 284, 251, 360, 239, 390, 234, 379, 228, 345, 234, 323, 260, 264, 284]",25,390,271.2353,11804.16,"[793.6, 514.56, 64, 727.04, 642.56, 921.6, 611.84, 998.4, 599.04, 970.24, 583.68, 883.2, 599.04, 826.88, 665.6, 675.84, 727.04]",64,998.4,694.3624,"[-13.6947129578474, 86.4124649089884, -64.7604581710615, 59.2771130115739, -83.5957948201387, 12.0010971202819, -71.2163423301405, -2.31174347063885, -75.4190726563419, -5.09619399333395, -81.2310604673767, -15.7293936950273, -78.8017141337524, -3.99987292397881, -79.5489897108584, 86.7044670052365, -51.6118434398414]",-83.59579482,86.70446701,-22.5072,1.562199992,1,9,11317,"[1332, 1296, 1244, 1230, 1245, 1227, 1233, 1247, 1263]",1227,1332,1257.4444,0.02897152,"[0.00340992, 0.00331776, 0.00318464, 0.0031488, 0.0031872, 0.00314112, 0.00315648, 0.00319232, 0.00323328]",0.00314112,0.00340992,0.0032,"[-40.2127788886646, 35.9818570133471, -83.6224964387654, 84.2813307554171, 78.1404784322127, 17.0275419457723, 70.7000434177599, 49.8343140375731, 33.2079593892116]",-83.62249644,84.28133076,27.2598,1.897599985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.126499981,,,,
HRH14450847,HE_15_9_L1,1,1,6850533,6850533,6850533,6850533,6850533,17.53736448,17.53736448,17.53736448,17.53736448,17.5374,0.332232302,0.332232302,0.332232302,0.3322,3.071608625,-2.303807961,19.03550872,1,0,567.5287552,2329.918818,0.34930054,1.842187513,0.098795254,3.727870109,-0.908046008,20.01344673,9.989500017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.845089808103508, 0.776539381971379, 0.840836730254343, 0.874773470539237, 0.8174055483387, 0.877032780899533, 0.769482552851273, 0.826029592167169, 0.906902822907349]",0.769482553,0.906902823,0.8371,"[25.6, 24.8, 24, 24.8, 24, 24.8, 22.4, 24.8, 25.6]",22.4,25.6,24.5333,3.499200015,1,16,4685,"[292, 262, 295, 282, 347, 247, 386, 249, 354, 260, 357, 262, 302, 238, 262, 290]",238,386,292.8125,11993.6,"[747.52, 670.72, 755.2, 721.92, 888.32, 632.32, 988.16, 637.44, 906.24, 665.6, 913.92, 670.72, 773.12, 609.28, 670.72, 742.4]",609.28,988.16,749.6,"[-37.4434098054708, -90, -38.8462086625667, -82.0287896736887, -7.69019025575626, -87.0942799633447, 1.11074453422222, -82.8924863938553, -1.01935750973242, -72.6040486261503, -6.60089624198403, 86.2143674884583, -31.7068465183537, 81.7113812233803, -76.5194676318902, 46.6155000871077]",-90,86.21436749,-24.9246,9.070800006,1,9,11578,"[1352, 1274, 1254, 1281, 1331, 1244, 1252, 1307, 1283]",1244,1352,1286.4444,0.02963968,"[0.00346112, 0.00326144, 0.00321024, 0.00327936, 0.00340736, 0.00318464, 0.00320512, 0.00334592, 0.00328448]",0.00318464,0.00346112,0.0033,"[63.3067230259292, -87.8822368170854, 84.2397794487599, 89.8268710686689, -84.7634909177798, -85.8241183056014, -78.3663851381132, 88.337833284669, 66.7742847349501]",-87.88223682,89.82687107,6.1833,14.7379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05700001,,,,
HRH14450847,HE_16_9_L1,1,1,6852687,6852687,6852687,6852687,6852687,17.54287872,17.54287872,17.54287872,17.54287872,17.5429,0.270371714,0.270371714,0.270371714,0.2704,3.050743193,-2.336021113,15.49115814,1,0,588.5009638,2317.15393,0.274571699,1.845707452,0.100641849,3.707446288,-0.941601542,15.7317995,21.16200002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.814796730287117, 0.816027801621503, 0.603408473186095, 0.685122797779806, 0.618046985797749, 0.694064761660525, 0.891325054586972, 0.645430989193075, 0.725959701670736]",0.603408473,0.891325055,0.7216,"[24, 24, 20.8, 20.8, 20.8, 20.8, 24.8, 23.2, 22.4]",20.8,24.8,22.4,3.925700003,1,16,4887,"[353, 257, 344, 284, 382, 230, 410, 213, 409, 241, 380, 251, 317, 238, 294, 284]",213,410,305.4375,12510.72,"[903.68, 657.92, 880.64, 727.04, 977.92, 588.8, 1049.6, 545.28, 1047.04, 616.96, 972.8, 642.56, 811.52, 609.28, 752.64, 727.04]",545.28,1049.6,781.92,"[-0.0213924059912843, -86.1905985278235, -3.65447692821593, 90, -2.08453649903605, 81.4266374196684, -5.00914187449729, -88.9320759122777, -2.23821129944613, -86.5406961408086, -0.027132710829193, -86.8364799678696, -20.8610252269693, -90, -29.97647380223, 62.2995778795572]",-90,90,-16.7904,2.367899986,1,9,11271,"[1280, 1247, 1266, 1246, 1243, 1239, 1266, 1232, 1252]",1232,1280,1252.3333,0.02885376,"[0.0032768, 0.00319232, 0.00324096, 0.00318976, 0.00318208, 0.00317184, 0.00324096, 0.00315392, 0.00320512]",0.00315392,0.0032768,0.0032,"[66.0852857563568, 74.4058712314258, 66.319698125902, 82.8175253747977, 65.7838945514224, 64.9740015569026, -89.3837515612116, 45.1252074783723, 39.6488968476627]",-89.38375156,82.81752537,46.1974,1.59249999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.605099998,,,,
HRH14450847,HE_15_10_L1,1,1,6843312,6843312,6843312,6843312,6843312,17.51887872,17.51887872,17.51887872,17.51887872,17.5189,0.372709362,0.372709362,0.372709362,0.3727,3.047126757,-2.282782211,21.35467345,1,0,551.5788094,2312.58988,0.387640784,1.841204166,0.099028201,3.700143808,-0.882526095,22.21018091,8.218600007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.836127168342398, 0.903116393317533, 0.910311269751047, 0.867394279616339, 0.84316515630466, 0.890649634822688, 0.861154198812382, 0.854438479248535, 0.866901670574163]",0.836127168,0.91031127,0.8704,"[24.8, 25.6, 25.6, 22.4, 25.6, 27.2, 24.8, 24.8, 23.2]",22.4,27.2,24.8889,2.623599983,1,16,4653,"[320, 220, 325, 238, 351, 207, 384, 229, 387, 234, 362, 261, 326, 255, 277, 277]",207,387,290.8125,11911.68,"[819.2, 563.2, 832, 609.28, 898.56, 529.92, 983.04, 586.24, 990.72, 599.04, 926.72, 668.16, 834.56, 652.8, 709.12, 709.12]",529.92,990.72,744.48,"[24.1234545394442, -80.7651346128911, 19.5607942975331, 80.3953224197154, 4.54029919236604, 89.3866497028022, 9.14561291696493, -74.1747025217768, 5.11971577272776, -81.9904187470663, 1.91191597394211, 88.9545655532361, -5.16141072658135, -90, -84.5316704272227, 74.5239265399921]",-90,89.3866497,-1.1851,1.400499983,1,9,11588,"[1289, 1318, 1291, 1263, 1303, 1314, 1266, 1251, 1293]",1251,1318,1287.5556,0.02966528,"[0.00329984, 0.00337408, 0.00330496, 0.00323328, 0.00333568, 0.00336384, 0.00324096, 0.00320256, 0.00331008]",0.00320256,0.00337408,0.0033,"[58.9845329735167, 60.6603241163065, 53.7898695539058, 43.9043971883994, 82.1721009700247, 77.2824626568416, 79.4702224522839, 83.1731429229666, 58.0420379076672]",43.90439719,83.17314292,66.3866,1.628600003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.197099995,,,,
HRH14450847,HE_18_10_L1,1,1,6860022,6860022,6860022,6860022,6860022,17.56165632,17.56165632,17.56165632,17.56165632,17.5617,0.309124028,0.309124028,0.309124028,0.3091,3.03468352,-2.334665338,17.71150215,1,0,583.801097,2305.059344,0.330598064,1.842879455,0.098593467,3.688094951,-0.934081755,18.94187379,20.41240002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.843134696525002, 0.881002411911016, 0.858073516191665, 0.82693509677777, 0.903592952205524, 0.748337623061633, 0.840269742783754, 0.834396229686789, 0.801186990232327]",0.748337623,0.903592952,0.8374,"[25.6, 24.8, 24.8, 24, 24.8, 23.2, 25.6, 25.6, 23.2]",23.2,25.6,24.6222,19.83209999,1,16,4366,"[304, 197, 295, 226, 346, 196, 405, 209, 359, 182, 372, 197, 325, 229, 260, 264]",182,405,272.875,11176.96,"[778.24, 504.32, 755.2, 578.56, 885.76, 501.76, 1036.8, 535.04, 919.04, 465.92, 952.32, 504.32, 832, 586.24, 665.6, 675.84]",465.92,1036.8,698.56,"[-11.0452153911503, -88.1447944813394, 20.4035914179036, 88.9837306803118, 11.3994211992208, -80.141570765523, 3.3373500251624, -83.0829914016635, -6.76510490494992, -86.2277115670919, -8.1562807996297, -87.7223165184491, 0.793079079535219, 88.3966133309106, 68.4507157882685, -89.3815060585292]",-89.38150606,88.98373068,-16.1814,2.390500013,1,9,11003,"[1280, 1235, 1204, 1227, 1233, 1192, 1200, 1207, 1225]",1192,1280,1222.5556,0.02816768,"[0.0032768, 0.0031616, 0.00308224, 0.00314112, 0.00315648, 0.00305152, 0.003072, 0.00308992, 0.003136]",0.00305152,0.0032768,0.0031,"[24.358750132878, 46.6805474152796, 4.08212467874146, 1.17129888180977, 34.0181038913443, 17.2774090187545, 53.9025162377414, 37.2492961190131, 36.5866525924944]",1.171298882,53.90251624,28.3696,5.639400013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.803799995,,,,
HRH14450847,HE_17_9_L1,1,1,6844658,6844658,6844658,6844658,6844658,17.52232448,17.52232448,17.52232448,17.52232448,17.5223,0.304754785,0.304754785,0.304754785,0.3048,3.069437344,-2.31756915,17.46116297,1,0,576.1082236,2328.475313,0.34479297,1.843873449,0.100570419,3.725560501,-0.921773158,19.755182,24.64450002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.868814540324071, 0.845935504491386, 0.696402298005756, 0.86038075490334, 0.850692167020573, 0.85653280510869, 0.82432292812015, 0.75781436593318, 0.847452061975046]",0.696402298,0.86881454,0.8231,"[24.8, 24.8, 21.6, 24.8, 24.8, 24.8, 24, 23.2, 23.2]",21.6,24.8,24,4.531000013,1,16,4693,"[290, 261, 280, 321, 331, 267, 356, 235, 354, 268, 338, 259, 293, 258, 260, 322]",235,356,293.3125,12014.08,"[742.4, 668.16, 716.8, 821.76, 847.36, 683.52, 911.36, 601.6, 906.24, 686.08, 865.28, 663.04, 750.08, 660.48, 665.6, 824.32]",601.6,911.36,750.88,"[-12.5288077091513, 80.7221415179876, -53.5434603832184, 2.01435973479791, -7.79364727666851, -83.1292358654918, -6.43132528275494, -80.0466756568677, 0, -75.2410110426827, 3.92556975847131, 86.4962068865274, -39.2722161232455, 86.6150039656026, -78.2480823526773, 15.1806917826626]",-83.12923587,86.61500397,-10.08,3.670900012,1,9,11591,"[1307, 1299, 1265, 1280, 1295, 1257, 1284, 1280, 1324]",1257,1324,1287.8889,0.02967296,"[0.00334592, 0.00332544, 0.0032384, 0.0032768, 0.0033152, 0.00321792, 0.00328704, 0.0032768, 0.00338944]",0.00321792,0.00338944,0.0033,"[-85.5695673734117, 79.866083839279, -89.6600550101815, -80.0309019945069, -52.2272985193468, 76.6668498251153, 80.2909978403094, 88.2428619169086, 67.7928673606153]",-89.66005501,88.24286192,9.4858,2.919399994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.026100003,,,,
HRH14450847,HE_17_10_L1,1,1,6855441,6855441,6855441,6855441,6855441,17.54992896,17.54992896,17.54992896,17.54992896,17.5499,0.350618335,0.350618335,0.350618335,0.3506,3.050536207,-2.294910531,20.08895084,1,0,559.3816353,2315.126655,0.387726783,1.845081298,0.100522855,3.704202648,-0.895010617,22.21510829,16.97490001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.840700504473437, 0.888615882961977, 0.865347045225923, 0.903366858202144, 0.929229922934821, 0.844479453813724, 0.901457971205867, 0.907603683318547, 0.80365363355997]",0.803653634,0.929229923,0.8761,"[26.4, 24.8, 23.2, 25.6, 28.8, 24.8, 26.4, 27.2, 24.8]",23.2,28.8,25.7778,3.503100015,1,16,4318,"[274, 237, 269, 264, 298, 232, 338, 210, 329, 245, 307, 252, 266, 268, 221, 308]",210,338,269.875,11054.08,"[701.44, 606.72, 688.64, 675.84, 762.88, 593.92, 865.28, 537.6, 842.24, 627.2, 785.92, 645.12, 680.96, 686.08, 565.76, 788.48]",537.6,865.28,690.88,"[-54.2086650832126, -89.167908660026, -77.9651102513304, 77.6656293217506, -35.6898797593317, -74.6613826650351, -15.5056792213289, -77.5376328025438, 8.77867470963012, -66.512532994559, 27.540590612789, 76.7861073736383, -74.7866476627865, -79.2303725051619, -85.9062259292174, -26.1775466518269]",-89.16790866,77.66562932,-35.4112,4.37000001,1,9,11665,"[1317, 1260, 1290, 1284, 1318, 1267, 1296, 1320, 1313]",1260,1320,1296.1111,0.0298624,"[0.00337152, 0.0032256, 0.0033024, 0.00328704, 0.00337408, 0.00324352, 0.00331776, 0.0033792, 0.00336128]",0.0032256,0.0033792,0.0033,"[75.9127305988655, 56.5412934893928, 23.8479015513916, 81.5260756424273, -84.889646640045, -77.0097516992113, 84.3471067584804, 89.1927055313677, -27.2082861857385]",-84.88964664,89.19270553,24.6956,4.300700006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.852299994,,,,
HRH14450847,HE_18_11_L1,1,1,6840816,6840816,6840816,6840816,6840816,17.51248896,17.51248896,17.51248896,17.51248896,17.5125,0.491339873,0.491339873,0.491339873,0.4913,3.061494051,-2.334393275,28.15170101,1,0,586.2124396,2320.427272,0.528459054,1.844409066,0.099976764,3.712683636,-0.937939903,30.27847346,23.0055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.669546474435452, 0.690166076362488, 0.758409787538291, 0.757185037734126, 0.742512204301277, 0.73992016272324, 0.811250093523728, 0.754309301908972, 0.748582196209772]",0.669546474,0.811250094,0.7413,"[21.6, 23.2, 21.6, 22.4, 21.6, 22.4, 23.2, 23.2, 21.6]",21.6,23.2,22.3111,3.923599987,1,16,4867,"[345, 244, 330, 277, 365, 240, 396, 195, 403, 223, 369, 252, 327, 273, 298, 330]",195,403,304.1875,12459.52,"[883.2, 624.64, 844.8, 709.12, 934.4, 614.4, 1013.76, 499.2, 1031.68, 570.88, 944.64, 645.12, 837.12, 698.88, 762.88, 844.8]",499.2,1031.68,778.72,"[-0.275905087973446, 66.1930460582578, 3.80028828368349, 53.9831228729796, -6.15633306126396, -88.8560263209885, -9.76178962724934E-17, -84.417769690541, -4.39177411178856, 87.6487452274784, -6.01542699049089, 86.8946883808241, -22.0185669333399, -72.7366658188441, -22.3689873558865, -4.49694091826477]",-88.85602632,87.64874523,-0.8259,2.035100013,1,9,11259,"[1320, 1253, 1240, 1251, 1232, 1246, 1233, 1214, 1270]",1214,1320,1251,0.02882304,"[0.0033792, 0.00320768, 0.0031744, 0.00320256, 0.00315392, 0.00318976, 0.00315648, 0.00310784, 0.0032512]",0.00310784,0.0033792,0.0032,"[23.3544573664785, 45.8794446038907, 83.6168933910977, 48.5245452474173, 83.9600952140768, 35.459937296895, 78.2531632436888, 62.6316279014712, 50.7073937217607]",23.35445737,83.96009521,56.932,2.278299973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.933599997,,,,
