;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
Unit;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);1. Defect;2. N_Defect;3. Row 1;4. Column 1;5. Angle 1;6. Width 1;7. Height 1;8. *Row 2;9. *Column 2;10. Angle 2;11. Width 2;12. Height 2;13. Center X;14. Center Y;15. Orientation;16. *Row Difference;17. *Column Difference;18. Distance;19. *Angle Difference;20. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *circularity;9. *inner_radius (um);10. *width (um);11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *contlength;9. *inner_radius;10. *bulkiness;11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *inner_radius (um);9. Offset X;10. Offset Y;11. Offset Theta;12. Inspection Time;1. Defect_Name;1. Defect;2. N_Defect;4. *Diameter FAIL (um)(FM);5. Diameter ALL (um)(FM);6. *Cumulative Area (um)(FM);7. circularity (FM);8. Inspection Time;1. Defect_Name;1. Defect;2. N_Defect;4. *Diameter FAIL PD (um)(FM);5. *Diameter FAIL Non-Act (um)(FM);6. Diameter ALL (um)(FM);7. *Cumulative Area (um)(FM);8. circularity (FM);9. Inspection Time
HE_17_14_L;"1";1;2989217;2989217;7652395.52;7652395.52;-1.77751237048584;"1";0;1267.98303963561;1908.02613432766;0.0227305220631202;4029.15470872382;1987.4511449915;1398.15045721704;1905.66102055798;0.175987602393061;5077.31757541755;3425.94729805694;1333.06674842633;1906.84357744282;1.552628542633;-208.267868130297;3.78418203149049;208.302244177028;-0.15325708032994;354.023700027028;"1";0;0;0;0;0;0;[0.632005691428696, 0.621477678560297, 0.588175538984472, 0.626631933287257, 0.636020481490906, 0.61084816276028, 0.643918373229836, 0.676665537796888, 0.689799866753301];[28.8, 24, 24.8, 24.8, 24.8, 24.8, 24.8, 28.8, 28];[64, 62.4, 62.4, 59.2, 62.4, 60.8, 64, 67.2, 60.8];3.29189997864887;"1";0;0;0;0;0;0;0;0;0;3.43320000683889;"1";1;33176;33176;84930.56;84930.56;-5.25514945269499;5.6;2919.96797685074;-2161.32833373523;-301.097884349907;14.2997000075411;"FM";"1";0;0;0;0;0;69.8768000002019;"FM";"1";0;0;0;0;0;0;59.6958000096492
HE_17_13_L;"1";1;2991271;2991271;7657653.76;7657653.76;-1.67645562900013;"1";0;1258.08895257685;1917.22340189242;0.0998527898027875;4029.28219273527;1987.59290931411;1391.24084965446;1914.78751067982;0.209242514976247;5074.37170447351;3431.47708643909;1324.66490111565;1916.00545628612;1.55250428906934;-213.04303532418;3.89742594015916;213.078682249302;-0.109389725173459;355.326899996726;"1";0;0;0;0;0;0;[0.592959657825258, 0.60778823132096, 0.591715442035289, 0.644683512520389, 0.637303071663837, 0.595028506930294, 0.602852645636343, 0.627407450246613, 0.648369874713963];[28, 28.8, 28.8, 28.8, 27.2, 28.8, 28.8, 28, 28];[62.4, 67.2, 64, 64, 60.8, 67.2, 60.8, 64, 64];6.17790000978857;"1";0;0;0;0;0;0;0;0;0;2.23250000271946;"1";1;34097;34097;87288.32;87288.32;-4.97578000106241;5.6;2927.56824354049;-2169.52393465701;-285.091193846477;10.47879998805;"FM";"1";0;0;0;0;0;75.3923000011127;"FM";"1";0;0;0;0;0;0;90.4584999952931
HE_18_13_L;"1";1;2993823;2993823;7664186.88;7664186.88;-1.80662388166937;"1";0;1281.20627311708;1913.22726048325;-0.0321146675525624;4030.196467987;1987.36892005545;1411.49349223249;1911.63134047029;0.124819184554944;5079.28860756773;3427.67821328139;1346.34988267479;1912.42930047677;1.55854769479877;-208.45955058465;2.55347202073899;208.475189049717;-0.156933852107506;279.79719999712;"1";0;0;0;0;0;0;[0.591584747249319, 0.619192384322945, 0.633127938429612, 0.639506809636331, 0.656054546500451, 0.650984850118656, 0.606069085061427, 0.634954284189406, 0.643001242449034];[25.6, 26.4, 24, 30.4, 25.6, 26.4, 24.8, 24.8, 24.8];[64, 64, 65.6, 65.6, 64, 64, 60.8, 64, 60.8];6.91709999227896;"1";0;0;0;0;0;0;0;0;0;13.9818000025116;"1";1;33076;33076;84674.56;84674.56;-5.4336069133635;5.6;2926.27326157939;-2181.06363526424;-311.322743668835;15.7312999945134;"FM";"1";0;0;0;0;0;76.2437999946997;"FM";"1";0;0;0;0;0;0;65.4873000166845
HE_17_16_L;"1";1;2990754;2990754;7656330.24;7656330.24;-2.19315174267991;"1";0;1282.85910056723;1921.17733038564;-0.424778966430851;4029.78785325543;1987.39513813659;1412.50530768907;1918.77863754752;-0.304631903744573;5082.32232058612;3433.4060223224;1347.68220412815;1919.97798396658;1.55229660171712;-207.433931394944;3.83790854098552;207.469432533883;-0.120147062686279;262.509600026533;"1";0;0;0;0;0;0;[0.643660869929716, 0.640630263333332, 0.618869073873753, 0.676947702335336, 0.626166943870197, 0.669656597140226, 0.652816993830028, 0.673960759121821, 0.711146799958144];[30.4, 29.6, 28.8, 29.6, 25.6, 28.8, 27.2, 28.8, 28.8];[65.6, 64, 62.4, 64, 64, 65.6, 64, 64, 65.6];8.16810000105761;"1";0;0;0;0;0;0;0;0;0;4.98719999450259;"1";1;33009;33009;84503.04;84503.04;-5.72047236791759;5.6;2906.72066406132;-2190.64720530764;-327.758923502886;18.0046999885235;"FM";"1";0;0;0;0;0;81.7725999804679;"FM";"1";0;0;0;0;0;0;83.4851000108756
HE_18_15_L;"1";1;2993696;2993696;7663861.76;7663861.76;-1.94787132606403;"1";0;1289.61922770579;1924.83689303357;-0.163639800288055;4029.9509400892;1987.88329053519;1419.14866505912;1924.15167808306;-0.0567705908550507;5083.153769722;3429.57679410159;1354.38394638246;1924.49428555831;1.56550634350744;-207.247099765317;1.09634392082044;207.249999592589;-0.106869209433004;256.945400004042;"1";0;0;0;0;0;0;[0.638787018519199, 0.65556900976644, 0.647677980825953, 0.668738952119392, 0.650363295002361, 0.625454196919268, 0.664974615951786, 0.63762104178465, 0.652561016840874];[30.4, 28.8, 28.8, 29.6, 28.8, 28, 28.8, 28, 25.6];[64, 64, 65.6, 62.4, 62.4, 62.4, 64, 62.4, 64];5.46190000022762;"1";0;0;0;0;0;0;0;0;0;3.45359998755157;"1";1;33912;33912;86814.72;86814.72;-5.59697666261872;5.6;2940.67747110168;-2217.92767162067;-320.683140801269;14.1656000050716;"FM";"1";0;0;0;0;0;58.4137999976519;"FM";"1";0;0;0;0;0;0;44.9696999858133
HE_17_15_L;"1";1;2992256;2992256;7660175.36;7660175.36;-1.61703124428569;"1";0;1277.8495790341;1929.20525362266;0.170597824420074;4029.92549718891;1987.84188805933;1408.12107642533;1927.73532707728;0.306477509675613;5076.9052692756;3430.1608002437;1342.98532772971;1928.47029034997;1.55951324341525;-208.434395825972;2.35188247259903;208.447664209755;-0.135879685255538;263.815900019836;"1";0;0;0;0;0;0;[0.587609402385309, 0.629423293514727, 0.58150006566566, 0.607182818402231, 0.646132114733915, 0.677675063087197, 0.632178454483579, 0.635314152171549, 0.690700507120164];[28.8, 28, 28.8, 28.8, 28.8, 29.6, 28.8, 28.8, 29.6];[64, 65.6, 62.4, 60.8, 62.4, 65.6, 62.4, 60.8, 65.6];5.98999997600913;"1";0;0;0;0;0;0;0;0;0;4.99669997952878;"1";1;34051;34051;87170.56;87170.56;-5.16350793358089;5.6;2954.51373527943;-2200.28587706675;-295.847212076502;34.2068999889307;"FM";"1";0;0;0;0;0;61.010500008706;"FM";"1";0;0;0;0;0;0;37.5196000095457
HE_18_16_L;"1";1;2993524;2993524;7663421.44;7663421.44;-2.07701660866762;"1";0;1296.1154470702;1907.97951279755;-0.299803175453535;4029.94283895736;1987.62292446181;1425.80739006571;1908.39545907858;-0.187060646414678;5084.41603718352;3431.47287771855;1360.96141856796;1908.18748593807;-1.56758915104219;-207.507108792821;-0.665514049657213;207.508176003998;-0.112742529038856;314.906899991911;"1";0;0;0;0;0;0;[0.655939024734309, 0.601353681469544, 0.604645445078734, 0.644626907159442, 0.642207143308374, 0.626856376601138, 0.720616803263316, 0.658395803182369, 0.73215616978704];[28.8, 27.2, 24.8, 28.8, 24.8, 25.6, 29.6, 27.2, 28.8];[67.2, 67.2, 65.6, 65.6, 62.4, 68.8, 68.8, 64, 64];3.60269998782314;"1";0;0;0;0;0;0;0;0;0;1.93259998923168;"1";1;33060;33060;84633.6;84633.6;-6.15333093954968;5.6;2897.95537810042;-2216.38281911676;-352.559892783466;13.4534999961033;"FM";"1";0;0;0;0;0;42.8896999801509;"FM";"1";0;0;0;0;0;0;54.4967000023462
HE_15_15_L;"1";1;2992914;2992914;7661859.84;7661859.84;-1.63692566053546;"1";0;1260.2750173488;1933.68177096007;0.145393207969021;4029.48742797692;1987.69788642542;1390.88240554453;1931.98900312553;0.27377337028607;5077.31387215407;3428.62468536107;1325.57871144666;1932.8353870428;1.55783631677263;-208.971821113168;2.70842853526046;208.989371989306;-0.128380162317049;291.131600009976;"1";0;0;0;0;0;0;[0.590441335364959, 0.600672430857671, 0.59179865594123, 0.612761260102621, 0.616382153814402, 0.615025804792103, 0.678224394312873, 0.642321521660426, 0.639329849391626];[28.8, 29.6, 29.6, 28.8, 28.8, 28, 29.6, 28.8, 28.8];[64, 60.8, 62.4, 62.4, 64, 62.4, 64, 62.4, 62.4];3.76379999215715;"1";0;0;0;0;0;0;0;0;0;4.68579999869689;"1";1;33219;33219;85040.64;85040.64;-5.07628414896507;5.6;2955.94025106114;-2150.55032360998;-290.849657344857;12.5933999952395;"FM";"1";0;0;0;0;0;78.4833000216167;"FM";"1";0;0;0;0;0;0;57.2062999999616
HE_16_15_L;"1";1;2995250;2995250;7667840;7667840;-2.13683282894766;"1";0;1274.9825238257;1926.62980654629;-0.354241605982068;4030.17341142158;1987.71600882715;1405.63906210997;1922.49316892664;-0.266169291203305;5081.72641634599;3429.82216251232;1340.31079296784;1924.56148773646;1.53914650396293;-209.050461254836;6.61862019143446;209.155209077131;-0.0880723147787633;227.2651999956;"1";0;0;0;0;0;0;[0.624286606858613, 0.589426863063296, 0.601880912848397, 0.583450878088881, 0.64268715111074, 0.65207733654377, 0.627391575339203, 0.663876140679408, 0.666658851877358];[25.6, 25.6, 24.8, 24.8, 24.8, 29.6, 28.8, 28.8, 25.6];[64, 62.4, 64, 60.8, 64, 64, 64, 65.6, 65.6];4.26869999500923;"1";0;0;0;0;0;0;0;0;0;1.92770001012832;"1";1;33065;33065;84646.4;84646.4;-5.36044401599797;5.6;2928.07568123393;-2170.73308936942;-307.130818432841;15.8469000016339;"FM";"1";0;0;0;0;0;44.9483999982476;"FM";"1";0;0;0;0;0;0;30.6696000043303
HE_15_16_L;"1";1;2992309;2992309;7660311.04;7660311.04;-1.88908710924486;"1";0;1268.28868998397;1924.88389122342;-0.108799709044862;4029.44889430671;1987.25278857425;1397.48474902215;1921.64131405575;-0.0137976557020595;5078.55652943707;3427.92646369277;1332.88671950306;1923.26260263959;1.54570348263664;-206.713694461086;5.18812346827908;206.778790263589;-0.0950020533428021;223.260800004937;"1";0;0;0;0;0;0;[0.56003864666059, 0.577337484222267, 0.596360401548165, 0.631357226219661, 0.577286257563518, 0.575220504797972, 0.597232101027129, 0.628226626300484, 0.619256448990632];[25.6, 25.6, 25.6, 24.8, 26.4, 24, 25.6, 25.6, 30.4];[64, 62.4, 64, 65.6, 62.4, 62.4, 67.2, 60.8, 65.6];5.96710000536405;"1";0;0;0;0;0;0;0;0;0;6.42160000279546;"1";1;32270;32270;82611.2;82611.2;-5.52024874817809;5.6;2931.40482181593;-2142.6666997211;-316.28695513298;10.8891000272706;"FM";"1";0;0;0;0;0;67.7432999946177;"FM";"1";0;0;0;0;0;0;27.9314999934286
HE_14_15_L;"1";1;2994992;2994992;7667179.52;7667179.52;-2.06278875685027;"1";0;1271.00825264081;1928.86262870611;-0.281296566962311;4029.9079119538;1987.7218483382;1401.3497057104;1927.22698901349;-0.127193782447252;5083.58211004654;3431.63858337885;1336.1789791756;1928.0448088598;1.55824810207405;-208.546324911356;2.61702350818232;208.562744626348;-0.15410278451506;159.803999995347;"1";0;0;0;0;0;0;[0.613228994820212, 0.61260354471144, 0.597236916237549, 0.626074946887043, 0.594694167134569, 0.641825001974635, 0.597626919484319, 0.617004666590333, 0.648028383055521];[30.4, 29.6, 29.6, 28.8, 27.2, 29.6, 28.8, 29.6, 29.6];[64, 65.6, 62.4, 64, 64, 62.4, 64, 67.2, 64];2.67889999668114;"1";0;0;0;0;0;0;0;0;0;5.27640001382679;"1";1;32987;32987;84446.72;84446.72;-5.30663898532105;5.6;2936.77824597569;-2161.40903992482;-304.048017258482;19.2444999993313;"FM";"1";0;0;0;0;0;57.0507999800611;"FM";"1";0;0;0;0;0;0;31.2847999739461
HE_16_16_L;"1";1;2994479;2994479;7665866.24;7665866.24;-1.37488449577847;"1";0;1285.66304653869;1920.66789603088;0.401062803797147;4030.19522212676;1987.36720944082;1415.02053314378;1919.41844212033;0.581127498402847;5082.2615704849;3430.23474166425;1350.34178984124;1920.0431690756;1.56113770486525;-206.971978568145;1.99912625688812;206.981633045552;-0.180064694605701;221.699200017611;"1";0;0;0;0;0;0;[0.575680699280336, 0.646795227977207, 0.62896467801549, 0.632359128744424, 0.633123173519617, 0.648248413821615, 0.63060929902224, 0.632142819747993, 0.687079933948349];[25.6, 29.6, 25.6, 24.8, 24.8, 24.8, 25.6, 25.6, 25.6];[67.2, 65.6, 65.6, 64, 64, 65.6, 65.6, 67.2, 67.2];3.15010000485927;"1";0;0;0;0;0;0;0;0;0;3.39639998856001;"1";1;32232;32232;82513.92;82513.92;-4.86041916762727;5.6;2915.44834946637;-2172.09769173492;-278.481504969531;11.7644999991171;"FM";"1";0;0;0;0;0;111.234699987108;"FM";"1";0;0;0;0;0;0;64.6381999831647
HE_13_15_L;"1";1;2992838;2992838;7661665.28;7661665.28;-1.50604316856716;"1";0;1262.39212149954;1937.04893827946;0.280600421485339;4029.55766097981;1987.70361368568;1390.88951025135;1935.52146837197;0.466312999879696;5079.17272325661;3429.84652853413;1326.64081587545;1936.28520332571;1.55890971974256;-205.595822002893;2.44395185198227;205.610347321579;-0.185712578394357;317.880999995396;"1";0;0;0;0;0;0;[0.595992442332306, 0.595492053839429, 0.574003917067995, 0.589844847521482, 0.628902802958595, 0.596385452986752, 0.662044900708828, 0.60077352864667, 0.642937286820386];[30.4, 30.4, 29.6, 29.6, 29.6, 28.8, 28.8, 29.6, 28.8];[65.6, 65.6, 60.8, 60.8, 67.2, 60.8, 64, 62.4, 60.8];3.10880001052283;"1";0;0;0;0;0;0;0;0;0;4.18069999432191;"1";1;33142;33142;84843.52;84843.52;-4.58796154694366;5.6;2949.0442339026;-2152.17133546557;-262.870833208184;15.119899995625;"FM";"1";0;0;0;0;0;68.9895999967121;"FM";"1";0;0;0;0;0;0;56.1160999932326
HE_13_16_L;"1";1;2991941;2991941;7659368.96;7659368.96;-1.80361335860147;"1";0;1266.19622417513;1927.3994989294;-0.0162525039741056;4029.35101413995;1987.13428326497;1394.80482018069;1926.14997468882;0.166104601945804;5081.93014824475;3429.58694701464;1330.50052217791;1926.77473680911;1.56108091923037;-205.773753608885;1.99923878493501;205.783465395083;-0.182357105919909;164.138000021921;"1";0;0;0;0;0;0;[0.574120329943608, 0.619039363010569, 0.571286901367319, 0.596892452140064, 0.643844396155908, 0.651248488204583, 0.642542141400447, 0.626536331849133, 0.686466916996594];[30.4, 30.4, 29.6, 30.4, 30.4, 30.4, 29.6, 29.6, 29.6];[62.4, 68.8, 60.8, 62.4, 65.6, 64, 62.4, 64, 64];3.13319999258965;"1";0;0;0;0;0;0;0;0;0;1.93209998542443;"1";1;32520;32520;83251.2;83251.2;-5.60923192219753;5.6;2960.25466174662;-2140.43478474785;-321.385315451972;13.6338999727741;"FM";"1";0;0;0;0;0;43.6180000251625;"FM";"1";0;0;0;0;0;0;54.6940000203904
HE_14_16_L;"1";1;2993900;2993900;7664384;7664384;-1.32847572222104;"1";0;1284.69100288522;1919.26516776812;0.449890939231202;4029.89609111688;1987.30760959832;1414.07751529082;1918.72117548213;0.589879383047183;5084.80640554198;3429.95505643026;1349.38425908802;1918.99317162513;1.56659195440296;-207.018419848959;0.870387657581159;207.020249568574;-0.139988443815982;249.853400018765;"1";0;0;0;0;0;0;[0.592402626582856, 0.598584578330014, 0.575765822778604, 0.665748636344511, 0.637944058910055, 0.594724708803108, 0.674274777953742, 0.663343616584649, 0.629694261949992];[26.4, 30.4, 30.4, 29.6, 28.8, 25.6, 28.8, 30.4, 26.4];[64, 65.6, 62.4, 65.6, 64, 62.4, 62.4, 67.2, 65.6];6.71999997575767;"1";0;0;0;0;0;0;0;0;0;10.3254000132438;"1";1;32154;32154;82314.24;82314.24;-4.72166678519631;5.6;2920.30309137277;-2164.56169683399;-270.531579058852;20.4858999932185;"FM";"1";0;0;0;0;0;46.6095999872778;"FM";"1";0;0;0;0;0;0;45.7510999985971
HE_11_15_L;"1";1;2993135;2993135;7662425.6;7662425.6;-1.74881288788422;"1";0;1258.15586344408;1936.83666492724;0.035460592530121;4029.77580649001;1987.88915286187;1388.20556100238;1934.54373326605;0.159754444472819;5079.41415819457;3430.47789541906;1323.18071222323;1935.69019909665;1.55316695774843;-208.079516093291;3.66869065790779;208.111855281629;-0.124293851942698;143.489099980798;"1";0;0;0;0;0;0;[0.560908226355524, 0.617742328589103, 0.605976550646336, 0.627244158042428, 0.594836071850232, 0.641115607464469, 0.607698867226027, 0.619398943725042, 0.65960113664503];[28.8, 29.6, 30.4, 30.4, 28.8, 29.6, 27.2, 28.8, 29.6];[67.2, 64, 64, 62.4, 60.8, 62.4, 64, 62.4, 64];6.28919998416677;"1";0;0;0;0;0;0;0;0;0;2.88990000262856;"1";1;33484;33484;85719.04;85719.04;-5.12677308344531;5.6;2959.20769322662;-2153.5244056863;-293.742460202688;9.96910000685602;"FM";"1";0;0;0;0;0;44.3735999870114;"FM";"1";0;0;0;0;0;0;28.3389000105672
HE_12_15_L;"1";1;2994888;2994888;7666913.28;7666913.28;-1.97709540008941;"1";0;1269.52321188023;1928.63255737384;-0.194771226053839;4030.08769989376;1987.8105008033;1399.64169372256;1924.35537020944;-0.0422810214208415;5082.72850258827;3431.65651137772;1334.58245280139;1926.49396379164;1.53793667801329;-208.189570947731;6.84349946304137;208.302018560313;-0.152490204632997;184.259500005282;"1";0;0;0;0;0;0;[0.582475961323997, 0.590944777661813, 0.607326409650438, 0.630359904376675, 0.600094786534356, 0.600267791597816, 0.628581412043054, 0.634156524766638, 0.688559436453459];[30.4, 29.6, 30.4, 28.8, 30.4, 30.4, 29.6, 29.6, 30.4];[67.2, 64, 65.6, 62.4, 64, 64, 62.4, 65.6, 65.6];3.54299999889918;"1";0;0;0;0;0;0;0;0;0;2.47330000274815;"1";1;33667;33667;86187.52;86187.52;-5.58712585506048;5.6;2943.61766715181;-2180.5787269433;-320.118731103387;13.1222000054549;"FM";"1";0;0;0;0;0;34.5271000114735;"FM";"1";0;0;0;0;0;0;48.8837000157218
HE_12_16_L;"1";1;2993130;2993130;7662412.8;7662412.8;-1.25039345383401;"1";0;1279.75578231288;1918.81818179509;0.520001193846166;4029.63590895687;1987.00729381339;1408.06723944255;1916.96517386399;0.690487678113634;5084.3138174327;3432.6046783329;1343.91151087771;1917.89167782954;1.55635584603243;-205.298331407469;2.96481268976568;205.319738439771;-0.170486484267467;156.993499986129;"1";0;0;0;0;0;0;[0.595245394203085, 0.596672845124236, 0.577728094790828, 0.662051543053054, 0.65390276402973, 0.658094169175609, 0.63514295195716, 0.684792310871464, 0.689252562932521];[30.4, 30.4, 25.6, 30.4, 30.4, 30.4, 30.4, 28.8, 25.6];[65.6, 65.6, 65.6, 67.2, 68.8, 65.6, 67.2, 67.2, 65.6];4.61389997508377;"1";0;0;0;0;0;0;0;0;0;2.20109999645501;"1";1;33068;33068;84654.08;84654.08;-4.66656702588545;5.6;2914.65677996855;-2185.0636022741;-267.374595398153;13.3749999804422;"FM";"1";0;0;0;0;0;37.1452000108548;"FM";"1";0;0;0;0;0;0;47.5403000018559
HE_11_16_L;"1";1;2992387;2992387;7660510.72;7660510.72;-1.60615104149319;"1";0;1262.73128173292;1926.27595238642;0.169391002258294;4029.79407157177;1987.09345168614;1391.16430612934;1924.03431879835;0.264675594756101;5080.78203908896;3431.66716478712;1326.94779393113;1925.15513559238;1.55334438236237;-205.492839034265;3.58661374091935;205.52413652048;-0.0952845924978067;128.70039997506;"1";0;0;0;0;0;0;[0.564501472321346, 0.644008380904127, 0.610711742232644, 0.615709666716638, 0.668876337593823, 0.623542274289972, 0.670173739174282, 0.662932247676248, 0.702752121908192];[26.4, 30.4, 25.6, 27.2, 24.8, 25.6, 24.8, 26.4, 25.6];[65.6, 67.2, 67.2, 67.2, 70.4, 65.6, 65.6, 65.6, 65.6];6.5271999919787;"1";0;0;0;0;0;0;0;0;0;2.00469998526387;"1";1;32400;32400;82944;82944;-4.91265570396641;5.6;2917.21555555556;-2139.29555555556;-281.474438038146;24.6459000045434;"FM";"1";0;0;0;0;0;46.7546000145376;"FM";"1";0;0;0;0;0;0;52.1966999804135
HE_9_15_L;"1";1;2992841;2992841;7661672.96;7661672.96;-1.48017943597206;"1";0;1256.45988570519;1941.16862658611;0.30621479417066;4029.73308497381;1987.85555491794;1386.45438303412;1938.95110922684;0.508404696865351;5079.06411778526;3430.34654351397;1321.45713436965;1940.05986790648;1.5537394332526;-207.991195726294;3.54802777482837;208.021455625963;-0.202189902694691;169.962199986912;"1";0;0;0;0;0;0;[0.605290782444066, 0.615299177926502, 0.617007850569419, 0.602172589699333, 0.63069508244003, 0.613459131966873, 0.664397323841101, 0.651590886975374, 0.633915010045494];[28.8, 28.8, 29.6, 28.8, 30.4, 28.8, 29.6, 28, 28.8];[65.6, 70.4, 64, 62.4, 64, 60.8, 64, 60.8, 62.4];4.79340000310913;"1";0;0;0;0;0;0;0;0;0;6.31799999973737;"1";1;33935;33935;86873.6;86873.6;-4.79225923553745;5.6;2966.87964638279;-2163.35521438043;-274.576228528886;16.205500025535;"FM";"1";0;0;0;0;0;51.3261999876704;"FM";"1";0;0;0;0;0;0;35.5087000061758
HE_10_16_L;"1";1;2993066;2993066;7662248.96;7662248.96;-1.5425838675348;"1";0;1276.29242237323;1923.09284355583;0.239239232518856;4030.21206658152;1987.34508490066;1405.5369507733;1919.45819691603;0.392010394423904;5080.05744160818;3433.65740031102;1340.91468657326;1921.27552023593;1.542681489187;-206.791245440111;5.81543462368427;206.87300082547;-0.152771161905048;133.461599994916;"1";0;0;0;0;0;0;[0.625420631643918, 0.606274832184176, 0.647602390083134, 0.633162480687238, 0.663433095773601, 0.642687979382067, 0.68996095318633, 0.620410201624007, 0.670969007472922];[25.6, 26.4, 26.4, 25.6, 26.4, 26.4, 25.6, 25.6, 25.6];[65.6, 67.2, 67.2, 67.2, 65.6, 68.8, 68.8, 64, 67.2];2.90990000939928;"1";0;0;0;0;0;0;0;0;0;1.61450001178309;"1";1;32460;32460;83097.6;83097.6;-4.94207001783604;5.6;2908.83134935305;-2165.69020332717;-283.159754080148;7.57859999430366;"FM";"1";0;0;0;0;0;39.732000004733;"FM";"1";0;0;0;0;0;0;36.2569999997504
HE_10_15_L;"1";1;2995020;2995020;7667251.2;7667251.2;-2.04728068133809;"1";0;1270.80970315411;1934.210487266;-0.265126995690796;4030.17389853333;1987.69278072447;1400.2841684826;1929.36689963719;-0.138222023524142;5078.27791947157;3432.09410865536;1335.54693581835;1931.78869345159;1.53340416600219;-207.159144525589;7.74974020610534;207.304051175648;-0.126904972166654;164.205500012031;"1";0;0;0;0;0;0;[0.602004065693415, 0.600419103522143, 0.640521103497192, 0.621239064937613, 0.642244784180273, 0.620086728559476, 0.641278475333657, 0.624037069859854, 0.62282824763759];[25.6, 26.4, 30.4, 28, 26.4, 26.4, 29.6, 26.4, 25.6];[67.2, 64, 68.8, 67.2, 64, 65.6, 68.8, 65.6, 64];3.11759999021888;"1";0;0;0;0;0;0;0;0;0;3.71720001567155;"1";1;32890;32890;84198.4;84198.4;-5.60872948665063;5.6;2938.32649437519;-2164.91777439951;-321.356528015658;10.6761000060942;"FM";"1";0;0;0;0;0;23.2337999914307;"FM";"1";0;0;0;0;0;0;24.7622999886516
HE_7_15_L;"1";1;2992669;2992669;7661232.64;7661232.64;-1.42584354769247;"1";0;1254.59410165186;1946.83160823297;0.355974193733807;4029.50661553575;1987.68659397447;1385.07607112864;1944.99176537566;0.494785946186568;5079.26425444055;3429.25299169002;1319.83508639025;1945.91168680431;1.55669690028715;-208.771151162852;2.94374857169241;208.791904089971;-0.138811752452761;139.616300002672;"1";0;0;0;0;0;0;[0.608789432465466, 0.575152242181331, 0.62227242216348, 0.597205105266657, 0.623257558238336, 0.617430750234527, 0.622323836081628, 0.623752677772743, 0.66986826049315];[29.6, 28.8, 29.6, 28.8, 28.8, 28, 28.8, 28.8, 28.8];[62.4, 60.8, 64, 62.4, 60.8, 59.2, 60.8, 62.4, 64];5.88969999807887;"1";0;0;0;0;0;0;0;0;0;4.13759998627938;"1";1;32484;32484;83159.04;83159.04;-4.51563308979678;5.6;2964.58574067233;-2121.76943726142;-258.726717874975;11.1125000112224;"FM";"1";0;0;0;0;0;43.2416000112426;"FM";"1";0;0;0;0;0;0;39.6958999917842
HE_7_16_L;"1";1;2992978;2992978;7662023.68;7662023.68;-1.84427340747769;"1";0;1259.97495023079;1937.37060262159;-0.064459830511636;4029.34757383584;1987.73524581173;1389.06079414622;1935.81255422372;0.0498857805418711;5081.27134716205;3429.6887135138;1324.51787218851;1936.59157842265;1.55872705027651;-206.537350264692;2.49287743658206;206.552394060863;-0.114345611053507;195.889800001169;"1";0;0;0;0;0;0;[0.634439420484374, 0.611887260571042, 0.613252317842883, 0.609566655926829, 0.651062967424626, 0.66295589659059, 0.656049256037757, 0.649034045039342, 0.693676350283227];[28.8, 29.6, 29.6, 30.4, 29.6, 30.4, 28.8, 28.8, 30.4];[62.4, 64, 60.8, 62.4, 62.4, 62.4, 64, 60.8, 65.6];7.5764000066556;"1";0;0;0;0;0;0;0;0;0;2.26660000043921;"1";1;32129;32129;82250.24;82250.24;-5.14200705397691;5.6;2950.26076130599;-2121.15499393072;-294.615302419375;17.7128000068478;"FM";"1";0;0;0;0;0;35.3760000143666;"FM";"1";0;0;0;0;0;0;35.5835000227671
